gene	Kinetic_class	hpi	Time	cell_line	group	seqnames	strand	norm_base	sample	read_count	mean	sd	varcoeff	libtype	sample_name	norm.method	cluster
UL22	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	+	523316.062167	PC_12_2.5h	0	0			dcDNA	PC_12_2.5h	viral_read.count	cluster_11
UL22	L	2h	2	C6	C6_2h	LT934125.1	+	474597.273858	C6_2h	0.00522193211489351	0.00522193211489351			dcDNA	C6_2h	viral_read.count	cluster_11
UL22	L	2h	2	NRK	NRK_2h	LT934125.1	+	559870.55017	NRK_2h	0	0			dcDNA	NRK_2h	viral_read.count	cluster_11
UL22	L	2h	2	PC_12	PC_12_2h	LT934125.1	+	501000.667129	PC_12_2h	0.00399467376853749	0.00399467376853749			dcDNA	PC_12_2h	viral_read.count	cluster_11
UL22	L	2h	2	PK_15	PK_15_2h	LT934125.1	+	507241.129629	PK_15_2h	0.00571020699586898	0.00571020699586898			dcDNA	PK_15_2h	viral_read.count	cluster_11
UL22	L	4h	4	C6	C6_4h	LT934125.1	+	528113.505012	C6_4h	0.00398009950332976	0.00398009950332976			dcDNA	C6_4h	viral_read.count	cluster_11
UL22	L	4h	4	PC_12	PC_12_4h	LT934125.1	+	444589.439919	PC_12_4h	0.00496726123634954	0.00496726123634954			dcDNA	PC_12_4h	viral_read.count	cluster_11
UL22	L	4h	4	PK_15	PK_15_4h	LT934125.1	+	560972.639473	PK_15_4h	0.00123019031667625	0.00123019031667625			dcDNA	PK_15_4h	viral_read.count	cluster_11
UL22	L	6h	6	C6	C6_6h	LT934125.1	+	504527.813725	C6_6h	0.00410256410388547	0.00410256410388547			dcDNA	C6_6h	viral_read.count	cluster_11
UL22	L	6h	6	PC_12	PC_12_6h	LT934125.1	+	516283.780172	PC_12_6h	0.00289077018360481	0.00289077018360481			dcDNA	PC_12_6h	viral_read.count	cluster_11
UL22	L	6h	6	PK_15	PK_15_6h	LT934125.1	+	586746.667283	PK_15_6h	0.00185551707185904	0.00185551707185904			dcDNA	PK_15_6h	viral_read.count	cluster_11
UL22	L	8h	8	C6	C6_8h	LT934125.1	+	571267.150906	C6_8h	0.00192144673338764	0.00192144673338764			dcDNA	C6_8h	viral_read.count	cluster_11
UL22	L	8h	8	PC_12	PC_12_8h	LT934125.1	+	580883.292866	PC_12_8h	0.0030258018393472	0.0030258018393472			dcDNA	PC_12_8h	viral_read.count	cluster_11
UL22	L	8h	8	PK_15	PK_15_8h	LT934125.1	+	617121.127721	PK_15_8h	0.00246618764556067	0.00246618764556067			dcDNA	PK_15_8h	viral_read.count	cluster_11
CTO-S	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	-	451612.903224	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	viral_read.count	cluster_1
CTO-S	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	-	515486.725677	PC_12_1.5h	0.0429184549358554	0.0429184549358554			dcDNA	PC_12_1.5h	viral_read.count	cluster_1
CTO-S	L	12h	12	C6	C6_12h	LT934125.1	-	567351.334736	C6_12h	0.110126348224903	0.110126348224903			dcDNA	C6_12h	viral_read.count	cluster_1
CTO-S	L	12h	12	PC_12	PC_12_12h	LT934125.1	-	639628.140639	PC_12_12h	0.490417244689427	0.490417244689427			dcDNA	PC_12_12h	viral_read.count	cluster_1
CTO-S	L	12h	12	PK_15	PK_15_12h	LT934125.1	-	709931.350122	PK_15_12h	0.49007864878514	0.49007864878514			dcDNA	PK_15_12h	viral_read.count	cluster_1
CTO-S	L	1h	1	C6	C6_1h	LT934125.1	-	539291.217247	C6_1h	0.0257142857133692	0.0257142857133692			dcDNA	C6_1h	viral_read.count	cluster_1
CTO-S	L	1h	1	NRK	NRK_1h	LT934125.1	-	575757.575757	NRK_1h	0.0350877192982456	0.0350877192982456			dcDNA	NRK_1h	viral_read.count	cluster_1
CTO-S	L	1h	1	PC_12	PC_12_1h	LT934125.1	-	443207.126941	PC_12_1h	0.0502512562821781	0.0502512562821781			dcDNA	PC_12_1h	viral_read.count	cluster_1
CTO-S	L	1h	1	PK_15	PK_15_1h	LT934125.1	-	134502.923971	PK_15_1h	0	0			dcDNA	PK_15_1h	viral_read.count	cluster_1
CTO-S	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	-	523316.062167	PC_12_2.5h	0.134370579916502	0.134370579916502			dcDNA	PC_12_2.5h	viral_read.count	cluster_1
CTO-S	L	2h	2	C6	C6_2h	LT934125.1	-	474597.273858	C6_2h	0.11227154047021	0.11227154047021			dcDNA	C6_2h	viral_read.count	cluster_1
CTO-S	L	2h	2	NRK	NRK_2h	LT934125.1	-	559870.55017	NRK_2h	0.0231213872833093	0.0231213872833093			dcDNA	NRK_2h	viral_read.count	cluster_1
CTO-S	L	2h	2	PC_12	PC_12_2h	LT934125.1	-	501000.667129	PC_12_2h	0.0585885485985632	0.0585885485985632			dcDNA	PC_12_2h	viral_read.count	cluster_1
CTO-S	L	2h	2	PK_15	PK_15_2h	LT934125.1	-	507241.129629	PK_15_2h	0.32976445395574	0.32976445395574			dcDNA	PK_15_2h	viral_read.count	cluster_1
CTO-S	L	4h	4	C6	C6_4h	LT934125.1	-	528113.505012	C6_4h	0.162189054722344	0.162189054722344			dcDNA	C6_4h	viral_read.count	cluster_1
CTO-S	L	4h	4	PC_12	PC_12_4h	LT934125.1	-	444589.439919	PC_12_4h	0.332580717960685	0.332580717960685			dcDNA	PC_12_4h	viral_read.count	cluster_1
CTO-S	L	4h	4	PK_15	PK_15_4h	LT934125.1	-	560972.639473	PK_15_4h	0.271799696053338	0.271799696053338			dcDNA	PK_15_4h	viral_read.count	cluster_1
CTO-S	L	6h	6	C6	C6_6h	LT934125.1	-	504527.813725	C6_6h	0.298803418796592	0.298803418796592			dcDNA	C6_6h	viral_read.count	cluster_1
CTO-S	L	6h	6	PC_12	PC_12_6h	LT934125.1	-	516283.780172	PC_12_6h	0.341214123485172	0.341214123485172			dcDNA	PC_12_6h	viral_read.count	cluster_1
CTO-S	L	6h	6	PK_15	PK_15_6h	LT934125.1	-	586746.667283	PK_15_6h	0.457914123940665	0.457914123940665			dcDNA	PK_15_6h	viral_read.count	cluster_1
CTO-S	L	8h	8	C6	C6_8h	LT934125.1	-	571267.150906	C6_8h	0.310878779324776	0.310878779324776			dcDNA	C6_8h	viral_read.count	cluster_1
CTO-S	L	8h	8	PC_12	PC_12_8h	LT934125.1	-	580883.292866	PC_12_8h	0.377840127625483	0.377840127625483			dcDNA	PC_12_8h	viral_read.count	cluster_1
CTO-S	L	8h	8	PK_15	PK_15_8h	LT934125.1	-	617121.127721	PK_15_8h	0.38218801305022	0.38218801305022			dcDNA	PK_15_8h	viral_read.count	cluster_1
CTO-M	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	-	451612.903224	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	viral_read.count	cluster_10
CTO-M	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	-	515486.725677	PC_12_1.5h	0	0			dcDNA	PC_12_1.5h	viral_read.count	cluster_10
CTO-M	L	12h	12	C6	C6_12h	LT934125.1	-	567351.334736	C6_12h	0.000517719568134405	0.000517719568134405			dcDNA	C6_12h	viral_read.count	cluster_10
CTO-M	L	12h	12	PC_12	PC_12_12h	LT934125.1	-	639628.140639	PC_12_12h	0.00102443709300436	0.00102443709300436			dcDNA	PC_12_12h	viral_read.count	cluster_10
CTO-M	L	12h	12	PK_15	PK_15_12h	LT934125.1	-	709931.350122	PK_15_12h	0.000776817947122955	0.000776817947122955			dcDNA	PK_15_12h	viral_read.count	cluster_10
CTO-M	L	1h	1	C6	C6_1h	LT934125.1	-	539291.217247	C6_1h	0	0			dcDNA	C6_1h	viral_read.count	cluster_10
CTO-M	L	1h	1	NRK	NRK_1h	LT934125.1	-	575757.575757	NRK_1h	0	0			dcDNA	NRK_1h	viral_read.count	cluster_10
CTO-M	L	1h	1	PC_12	PC_12_1h	LT934125.1	-	443207.126941	PC_12_1h	0	0			dcDNA	PC_12_1h	viral_read.count	cluster_10
CTO-M	L	1h	1	PK_15	PK_15_1h	LT934125.1	-	134502.923971	PK_15_1h	0	0			dcDNA	PK_15_1h	viral_read.count	cluster_10
CTO-M	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	-	523316.062167	PC_12_2.5h	0	0			dcDNA	PC_12_2.5h	viral_read.count	cluster_10
CTO-M	L	2h	2	C6	C6_2h	LT934125.1	-	474597.273858	C6_2h	0	0			dcDNA	C6_2h	viral_read.count	cluster_10
CTO-M	L	2h	2	NRK	NRK_2h	LT934125.1	-	559870.55017	NRK_2h	0	0			dcDNA	NRK_2h	viral_read.count	cluster_10
CTO-M	L	2h	2	PC_12	PC_12_2h	LT934125.1	-	501000.667129	PC_12_2h	0	0			dcDNA	PC_12_2h	viral_read.count	cluster_10
CTO-M	L	2h	2	PK_15	PK_15_2h	LT934125.1	-	507241.129629	PK_15_2h	0	0			dcDNA	PK_15_2h	viral_read.count	cluster_10
CTO-M	L	4h	4	C6	C6_4h	LT934125.1	-	528113.505012	C6_4h	0.000995024876305823	0.000995024876305823			dcDNA	C6_4h	viral_read.count	cluster_10
CTO-M	L	4h	4	PC_12	PC_12_4h	LT934125.1	-	444589.439919	PC_12_4h	0.000225784602572406	0.000225784602572406			dcDNA	PC_12_4h	viral_read.count	cluster_10
CTO-M	L	4h	4	PK_15	PK_15_4h	LT934125.1	-	560972.639473	PK_15_4h	0	0			dcDNA	PK_15_4h	viral_read.count	cluster_10
CTO-M	L	6h	6	C6	C6_6h	LT934125.1	-	504527.813725	C6_6h	0.000512820512490171	0.000512820512490171			dcDNA	C6_6h	viral_read.count	cluster_10
CTO-M	L	6h	6	PC_12	PC_12_6h	LT934125.1	-	516283.780172	PC_12_6h	5.16208953748677e-05	5.16208953748677e-05			dcDNA	PC_12_6h	viral_read.count	cluster_10
CTO-M	L	6h	6	PK_15	PK_15_6h	LT934125.1	-	586746.667283	PK_15_6h	0	0			dcDNA	PK_15_6h	viral_read.count	cluster_10
CTO-M	L	8h	8	C6	C6_8h	LT934125.1	-	571267.150906	C6_8h	0.000678157669989582	0.000678157669989582			dcDNA	C6_8h	viral_read.count	cluster_10
CTO-M	L	8h	8	PC_12	PC_12_8h	LT934125.1	-	580883.292866	PC_12_8h	0	0			dcDNA	PC_12_8h	viral_read.count	cluster_10
CTO-M	L	8h	8	PK_15	PK_15_8h	LT934125.1	-	617121.127721	PK_15_8h	0.000547252013955814	0.000547252013955814			dcDNA	PK_15_8h	viral_read.count	cluster_10
CTO-L	unknown	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	-	451612.903224	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	viral_read.count	cluster_11
CTO-L	unknown	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	-	515486.725677	PC_12_1.5h	0.00429184549436151	0.00429184549436151			dcDNA	PC_12_1.5h	viral_read.count	cluster_11
CTO-L	unknown	12h	12	C6	C6_12h	LT934125.1	-	567351.334736	C6_12h	0.00512788906075944	0.00512788906075944			dcDNA	C6_12h	viral_read.count	cluster_11
CTO-L	unknown	12h	12	PC_12	PC_12_12h	LT934125.1	-	639628.140639	PC_12_12h	0.00296659908224854	0.00296659908224854			dcDNA	PC_12_12h	viral_read.count	cluster_11
CTO-L	unknown	12h	12	PK_15	PK_15_12h	LT934125.1	-	709931.350122	PK_15_12h	0.00185018050516332	0.00185018050516332			dcDNA	PK_15_12h	viral_read.count	cluster_11
CTO-L	unknown	1h	1	C6	C6_1h	LT934125.1	-	539291.217247	C6_1h	0.0114285714283701	0.0114285714283701			dcDNA	C6_1h	viral_read.count	cluster_11
CTO-L	unknown	1h	1	NRK	NRK_1h	LT934125.1	-	575757.575757	NRK_1h	0	0			dcDNA	NRK_1h	viral_read.count	cluster_11
CTO-L	unknown	1h	1	PC_12	PC_12_1h	LT934125.1	-	443207.126941	PC_12_1h	0.0100502512555331	0.0100502512555331			dcDNA	PC_12_1h	viral_read.count	cluster_11
CTO-L	unknown	1h	1	PK_15	PK_15_1h	LT934125.1	-	134502.923971	PK_15_1h	0	0			dcDNA	PK_15_1h	viral_read.count	cluster_11
CTO-L	unknown	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	-	523316.062167	PC_12_2.5h	0.0042432814708664	0.0042432814708664			dcDNA	PC_12_2.5h	viral_read.count	cluster_11
CTO-L	unknown	2h	2	C6	C6_2h	LT934125.1	-	474597.273858	C6_2h	0	0			dcDNA	C6_2h	viral_read.count	cluster_11
CTO-L	unknown	2h	2	NRK	NRK_2h	LT934125.1	-	559870.55017	NRK_2h	0	0			dcDNA	NRK_2h	viral_read.count	cluster_11
CTO-L	unknown	2h	2	PC_12	PC_12_2h	LT934125.1	-	501000.667129	PC_12_2h	0.00932090545859014	0.00932090545859014			dcDNA	PC_12_2h	viral_read.count	cluster_11
CTO-L	unknown	2h	2	PK_15	PK_15_2h	LT934125.1	-	507241.129629	PK_15_2h	0.00356887937167882	0.00356887937167882			dcDNA	PK_15_2h	viral_read.count	cluster_11
CTO-L	unknown	4h	4	C6	C6_4h	LT934125.1	-	528113.505012	C6_4h	0.00895522388107181	0.00895522388107181			dcDNA	C6_4h	viral_read.count	cluster_11
CTO-L	unknown	4h	4	PC_12	PC_12_4h	LT934125.1	-	444589.439919	PC_12_4h	0	0			dcDNA	PC_12_4h	viral_read.count	cluster_11
CTO-L	unknown	4h	4	PK_15	PK_15_4h	LT934125.1	-	560972.639473	PK_15_4h	0	0			dcDNA	PK_15_4h	viral_read.count	cluster_11
CTO-L	unknown	6h	6	C6	C6_6h	LT934125.1	-	504527.813725	C6_6h	0.00735042734833519	0.00735042734833519			dcDNA	C6_6h	viral_read.count	cluster_11
CTO-L	unknown	6h	6	PC_12	PC_12_6h	LT934125.1	-	516283.780172	PC_12_6h	5.16208953748677e-05	5.16208953748677e-05			dcDNA	PC_12_6h	viral_read.count	cluster_11
CTO-L	unknown	6h	6	PK_15	PK_15_6h	LT934125.1	-	586746.667283	PK_15_6h	2.74891412245902e-05	2.74891412245902e-05			dcDNA	PK_15_6h	viral_read.count	cluster_11
CTO-L	unknown	8h	8	C6	C6_8h	LT934125.1	-	571267.150906	C6_8h	0.00423848544618736	0.00423848544618736			dcDNA	C6_8h	viral_read.count	cluster_11
CTO-L	unknown	8h	8	PC_12	PC_12_8h	LT934125.1	-	580883.292866	PC_12_8h	0.00385102052077101	0.00385102052077101			dcDNA	PC_12_8h	viral_read.count	cluster_11
CTO-L	unknown	8h	8	PK_15	PK_15_8h	LT934125.1	-	617121.127721	PK_15_8h	0.00262254535989844	0.00262254535989844			dcDNA	PK_15_8h	viral_read.count	cluster_11
UL21	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	-	451612.903224	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	viral_read.count	cluster_8
UL21	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	-	515486.725677	PC_12_1.5h	0	0			dcDNA	PC_12_1.5h	viral_read.count	cluster_8
UL21	L	12h	12	C6	C6_12h	LT934125.1	-	567351.334736	C6_12h	0	0			dcDNA	C6_12h	viral_read.count	cluster_8
UL21	L	12h	12	PC_12	PC_12_12h	LT934125.1	-	639628.140639	PC_12_12h	0	0			dcDNA	PC_12_12h	viral_read.count	cluster_8
UL21	L	12h	12	PK_15	PK_15_12h	LT934125.1	-	709931.350122	PK_15_12h	0	0			dcDNA	PK_15_12h	viral_read.count	cluster_8
UL21	L	1h	1	C6	C6_1h	LT934125.1	-	539291.217247	C6_1h	0	0			dcDNA	C6_1h	viral_read.count	cluster_8
UL21	L	1h	1	NRK	NRK_1h	LT934125.1	-	575757.575757	NRK_1h	0	0			dcDNA	NRK_1h	viral_read.count	cluster_8
UL21	L	1h	1	PC_12	PC_12_1h	LT934125.1	-	443207.126941	PC_12_1h	0	0			dcDNA	PC_12_1h	viral_read.count	cluster_8
UL21	L	1h	1	PK_15	PK_15_1h	LT934125.1	-	134502.923971	PK_15_1h	0	0			dcDNA	PK_15_1h	viral_read.count	cluster_8
UL21	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	-	523316.062167	PC_12_2.5h	0	0			dcDNA	PC_12_2.5h	viral_read.count	cluster_8
UL21	L	2h	2	C6	C6_2h	LT934125.1	-	474597.273858	C6_2h	0.00522193211489351	0.00522193211489351			dcDNA	C6_2h	viral_read.count	cluster_8
UL21	L	2h	2	NRK	NRK_2h	LT934125.1	-	559870.55017	NRK_2h	0	0			dcDNA	NRK_2h	viral_read.count	cluster_8
UL21	L	2h	2	PC_12	PC_12_2h	LT934125.1	-	501000.667129	PC_12_2h	0	0			dcDNA	PC_12_2h	viral_read.count	cluster_8
UL21	L	2h	2	PK_15	PK_15_2h	LT934125.1	-	507241.129629	PK_15_2h	0	0			dcDNA	PK_15_2h	viral_read.count	cluster_8
UL21	L	4h	4	C6	C6_4h	LT934125.1	-	528113.505012	C6_4h	0	0			dcDNA	C6_4h	viral_read.count	cluster_8
UL21	L	4h	4	PC_12	PC_12_4h	LT934125.1	-	444589.439919	PC_12_4h	0.00722510725082727	0.00722510725082727			dcDNA	PC_12_4h	viral_read.count	cluster_8
UL21	L	4h	4	PK_15	PK_15_4h	LT934125.1	-	560972.639473	PK_15_4h	0.00231565236268983	0.00231565236268983			dcDNA	PK_15_4h	viral_read.count	cluster_8
UL21	L	6h	6	C6	C6_6h	LT934125.1	-	504527.813725	C6_6h	0	0			dcDNA	C6_6h	viral_read.count	cluster_8
UL21	L	6h	6	PC_12	PC_12_6h	LT934125.1	-	516283.780172	PC_12_6h	0.00583316126452141	0.00583316126452141			dcDNA	PC_12_6h	viral_read.count	cluster_8
UL21	L	6h	6	PK_15	PK_15_6h	LT934125.1	-	586746.667283	PK_15_6h	0.00331244158573564	0.00331244158573564			dcDNA	PK_15_6h	viral_read.count	cluster_8
UL21	L	8h	8	C6	C6_8h	LT934125.1	-	571267.150906	C6_8h	0	0			dcDNA	C6_8h	viral_read.count	cluster_8
UL21	L	8h	8	PC_12	PC_12_8h	LT934125.1	-	580883.292866	PC_12_8h	0	0			dcDNA	PC_12_8h	viral_read.count	cluster_8
UL21	L	8h	8	PK_15	PK_15_8h	LT934125.1	-	617121.127721	PK_15_8h	0	0			dcDNA	PK_15_8h	viral_read.count	cluster_8
UL20	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	+	451612.903224	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	viral_read.count	cluster_3
UL20	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	+	515486.725677	PC_12_1.5h	0	0			dcDNA	PC_12_1.5h	viral_read.count	cluster_3
UL20	L	12h	12	C6	C6_12h	LT934125.1	+	567351.334736	C6_12h	0.000727272728091845	0.000727272728091845			dcDNA	C6_12h	viral_read.count	cluster_3
UL20	L	12h	12	PC_12	PC_12_12h	LT934125.1	+	639628.140639	PC_12_12h	0.000544232206000561	0.000544232206000561			dcDNA	PC_12_12h	viral_read.count	cluster_3
UL20	L	12h	12	PK_15	PK_15_12h	LT934125.1	+	709931.350122	PK_15_12h	0.000367457453393445	0.000367457453393445			dcDNA	PK_15_12h	viral_read.count	cluster_3
UL20	L	1h	1	C6	C6_1h	LT934125.1	+	539291.217247	C6_1h	0	0			dcDNA	C6_1h	viral_read.count	cluster_3
UL20	L	1h	1	NRK	NRK_1h	LT934125.1	+	575757.575757	NRK_1h	0	0			dcDNA	NRK_1h	viral_read.count	cluster_3
UL20	L	1h	1	PC_12	PC_12_1h	LT934125.1	+	443207.126941	PC_12_1h	0.00502512562776655	0.00502512562776655			dcDNA	PC_12_1h	viral_read.count	cluster_3
UL20	L	1h	1	PK_15	PK_15_1h	LT934125.1	+	134502.923971	PK_15_1h	0	0			dcDNA	PK_15_1h	viral_read.count	cluster_3
UL20	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	+	523316.062167	PC_12_2.5h	0	0			dcDNA	PC_12_2.5h	viral_read.count	cluster_3
UL20	L	2h	2	C6	C6_2h	LT934125.1	+	474597.273858	C6_2h	0.00522193211489351	0.00522193211489351			dcDNA	C6_2h	viral_read.count	cluster_3
UL20	L	2h	2	NRK	NRK_2h	LT934125.1	+	559870.55017	NRK_2h	0.00578034682127385	0.00578034682127385			dcDNA	NRK_2h	viral_read.count	cluster_3
UL20	L	2h	2	PC_12	PC_12_2h	LT934125.1	+	501000.667129	PC_12_2h	0.00399467376853749	0.00399467376853749			dcDNA	PC_12_2h	viral_read.count	cluster_3
UL20	L	2h	2	PK_15	PK_15_2h	LT934125.1	+	507241.129629	PK_15_2h	0.00142755174946011	0.00142755174946011			dcDNA	PK_15_2h	viral_read.count	cluster_3
UL20	L	4h	4	C6	C6_4h	LT934125.1	+	528113.505012	C6_4h	0.000995024876305823	0.000995024876305823			dcDNA	C6_4h	viral_read.count	cluster_3
UL20	L	4h	4	PC_12	PC_12_4h	LT934125.1	+	444589.439919	PC_12_4h	0.000225784602572406	0.000225784602572406			dcDNA	PC_12_4h	viral_read.count	cluster_3
UL20	L	4h	4	PK_15	PK_15_4h	LT934125.1	+	560972.639473	PK_15_4h	0.00115782618312753	0.00115782618312753			dcDNA	PK_15_4h	viral_read.count	cluster_3
UL20	L	6h	6	C6	C6_6h	LT934125.1	+	504527.813725	C6_6h	0.000512820514472222	0.000512820514472222			dcDNA	C6_6h	viral_read.count	cluster_3
UL20	L	6h	6	PC_12	PC_12_6h	LT934125.1	+	516283.780172	PC_12_6h	0.000567829856871222	0.000567829856871222			dcDNA	PC_12_6h	viral_read.count	cluster_3
UL20	L	6h	6	PK_15	PK_15_6h	LT934125.1	+	586746.667283	PK_15_6h	0.000920886249771214	0.000920886249771214			dcDNA	PK_15_6h	viral_read.count	cluster_3
UL20	L	8h	8	C6	C6_8h	LT934125.1	+	571267.150906	C6_8h	0.000113026278331597	0.000113026278331597			dcDNA	C6_8h	viral_read.count	cluster_3
UL20	L	8h	8	PC_12	PC_12_8h	LT934125.1	+	580883.292866	PC_12_8h	0.000990262421151602	0.000990262421151602			dcDNA	PC_12_8h	viral_read.count	cluster_3
UL20	L	8h	8	PK_15	PK_15_8h	LT934125.1	+	617121.127721	PK_15_8h	0.000938146307092152	0.000938146307092152			dcDNA	PK_15_8h	viral_read.count	cluster_3
UL19	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	+	451612.903224	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	viral_read.count	cluster_4
UL19	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	+	515486.725677	PC_12_1.5h	0	0			dcDNA	PC_12_1.5h	viral_read.count	cluster_4
UL19	L	12h	12	C6	C6_12h	LT934125.1	+	567351.334736	C6_12h	0.00866563944418625	0.00866563944418625			dcDNA	C6_12h	viral_read.count	cluster_4
UL19	L	12h	12	PC_12	PC_12_12h	LT934125.1	+	639628.140639	PC_12_12h	0.00435385764487767	0.00435385764487767			dcDNA	PC_12_12h	viral_read.count	cluster_4
UL19	L	12h	12	PK_15	PK_15_12h	LT934125.1	+	709931.350122	PK_15_12h	0.00656266116604001	0.00656266116604001			dcDNA	PK_15_12h	viral_read.count	cluster_4
UL19	L	1h	1	C6	C6_1h	LT934125.1	+	539291.217247	C6_1h	0	0			dcDNA	C6_1h	viral_read.count	cluster_4
UL19	L	1h	1	NRK	NRK_1h	LT934125.1	+	575757.575757	NRK_1h	0.0175438596491228	0.0175438596491228			dcDNA	NRK_1h	viral_read.count	cluster_4
UL19	L	1h	1	PC_12	PC_12_1h	LT934125.1	+	443207.126941	PC_12_1h	0	0			dcDNA	PC_12_1h	viral_read.count	cluster_4
UL19	L	1h	1	PK_15	PK_15_1h	LT934125.1	+	134502.923971	PK_15_1h	0.0217391304342977	0.0217391304342977			dcDNA	PK_15_1h	viral_read.count	cluster_4
UL19	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	+	523316.062167	PC_12_2.5h	0	0			dcDNA	PC_12_2.5h	viral_read.count	cluster_4
UL19	L	2h	2	C6	C6_2h	LT934125.1	+	474597.273858	C6_2h	0.00783289817234027	0.00783289817234027			dcDNA	C6_2h	viral_read.count	cluster_4
UL19	L	2h	2	NRK	NRK_2h	LT934125.1	+	559870.55017	NRK_2h	0.00578034682127385	0.00578034682127385			dcDNA	NRK_2h	viral_read.count	cluster_4
UL19	L	2h	2	PC_12	PC_12_2h	LT934125.1	+	501000.667129	PC_12_2h	0.00399467376853749	0.00399467376853749			dcDNA	PC_12_2h	viral_read.count	cluster_4
UL19	L	2h	2	PK_15	PK_15_2h	LT934125.1	+	507241.129629	PK_15_2h	0.00428265524640887	0.00428265524640887			dcDNA	PK_15_2h	viral_read.count	cluster_4
UL19	L	4h	4	C6	C6_4h	LT934125.1	+	528113.505012	C6_4h	0.00398009950143623	0.00398009950143623			dcDNA	C6_4h	viral_read.count	cluster_4
UL19	L	4h	4	PC_12	PC_12_4h	LT934125.1	+	444589.439919	PC_12_4h	0.00519304583667268	0.00519304583667268			dcDNA	PC_12_4h	viral_read.count	cluster_4
UL19	L	4h	4	PK_15	PK_15_4h	LT934125.1	+	560972.639473	PK_15_4h	0.00253274477403168	0.00253274477403168			dcDNA	PK_15_4h	viral_read.count	cluster_4
UL19	L	6h	6	C6	C6_6h	LT934125.1	+	504527.813725	C6_6h	0.00735042735229929	0.00735042735229929			dcDNA	C6_6h	viral_read.count	cluster_4
UL19	L	6h	6	PC_12	PC_12_6h	LT934125.1	+	516283.780172	PC_12_6h	0.00443939706809388	0.00443939706809388			dcDNA	PC_12_6h	viral_read.count	cluster_4
UL19	L	6h	6	PK_15	PK_15_6h	LT934125.1	+	586746.667283	PK_15_6h	0.00332618615634793	0.00332618615634793			dcDNA	PK_15_6h	viral_read.count	cluster_4
UL19	L	8h	8	C6	C6_8h	LT934125.1	+	571267.150906	C6_8h	0.00322124894120299	0.00322124894120299			dcDNA	C6_8h	viral_read.count	cluster_4
UL19	L	8h	8	PC_12	PC_12_8h	LT934125.1	+	580883.292866	PC_12_8h	0.00555647246467556	0.00555647246467556			dcDNA	PC_12_8h	viral_read.count	cluster_4
UL19	L	8h	8	PK_15	PK_15_8h	LT934125.1	+	617121.127721	PK_15_8h	0.00665941735486648	0.00665941735486648			dcDNA	PK_15_8h	viral_read.count	cluster_4
UL18	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	+	451612.903224	PC_12_0.5h	0.0714285714285714	0.0714285714285714			dcDNA	PC_12_0.5h	viral_read.count	cluster_1
UL18	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	+	515486.725677	PC_12_1.5h	0.047210300428277	0.047210300428277			dcDNA	PC_12_1.5h	viral_read.count	cluster_1
UL18	L	12h	12	C6	C6_12h	LT934125.1	+	567351.334736	C6_12h	0.0950138674866847	0.0950138674866847			dcDNA	C6_12h	viral_read.count	cluster_1
UL18	L	12h	12	PC_12	PC_12_12h	LT934125.1	+	639628.140639	PC_12_12h	0.0545192615496282	0.0545192615496282			dcDNA	PC_12_12h	viral_read.count	cluster_1
UL18	L	12h	12	PK_15	PK_15_12h	LT934125.1	+	709931.350122	PK_15_12h	0.0516374419804115	0.0516374419804115			dcDNA	PK_15_12h	viral_read.count	cluster_1
UL18	L	1h	1	C6	C6_1h	LT934125.1	+	539291.217247	C6_1h	0.0457142857134804	0.0457142857134804			dcDNA	C6_1h	viral_read.count	cluster_1
UL18	L	1h	1	NRK	NRK_1h	LT934125.1	+	575757.575757	NRK_1h	0.0350877192982456	0.0350877192982456			dcDNA	NRK_1h	viral_read.count	cluster_1
