gene	Kinetic_class	hpi	Time	cell_line	group	seqnames	strand	norm_base	sample	read_count	mean.x	sd.x	varcoeff.x	mean.y	sd.y	varcoeff.y	libtype	sample_name	norm.method	cluster
UL32-31	L	12h	12	PK-15	PK-15_dcDNA_12h	LT934125.1	-	155040	PK-15_12h_1	0.0575980392156863	0.0475124955405662	0.0128057164923471	0.26952312958206	0.0475124955405662	0.0128057164923471	0.26952312958206	dcDNA	PK-15_12h_1	viral_read.count	
UL32-31	L	12h	12	PK-15	PK-15_dcDNA_12h	LT934125.1	-	204941	PK-15_12h_2	0.0518344303970411	0.0475124955405662	0.0128057164923471	0.26952312958206	0.0475124955405662	0.0128057164923471	0.26952312958206	dcDNA	PK-15_12h_2	viral_read.count	
UL32-31	L	12h	12	PK-15	PK-15_dcDNA_12h	LT934125.1	-	196073	PK-15_12h_3	0.0331050170089712	0.0475124955405662	0.0128057164923471	0.26952312958206	0.0475124955405662	0.0128057164923471	0.26952312958206	dcDNA	PK-15_12h_3	viral_read.count	
UL32-31	L	1h	1	C6	C6_dcDNA_1h	LT934125.1	-	488	C6_1h_1	0.00614754098360656	0.0110402679123008	0.00477820799779134	0.432798192557228	0.0110402679123008	0.00477820799779134	0.432798192557228	dcDNA	C6_1h_1	viral_read.count	
UL32-31	L	1h	1	C6	C6_dcDNA_1h	LT934125.1	-	446	C6_1h_2	0.015695067264574	0.0110402679123008	0.00477820799779134	0.432798192557228	0.0110402679123008	0.00477820799779134	0.432798192557228	dcDNA	C6_1h_2	viral_read.count	
UL32-31	L	1h	1	C6	C6_dcDNA_1h	LT934125.1	-	266	C6_1h_3	0.0112781954887218	0.0110402679123008	0.00477820799779134	0.432798192557228	0.0110402679123008	0.00477820799779134	0.432798192557228	dcDNA	C6_1h_3	viral_read.count	
UL32-31	L	1h	1	NRK	NRK_dcDNA_1h	LT934125.1	-	86	NRK_1h_1	0.0116279069767442	0.0133618534781325	0.00323484832427077	0.242095778820265	0.0133618534781325	0.00323484832427077	0.242095778820265	dcDNA	NRK_1h_1	viral_read.count	
UL32-31	L	1h	1	NRK	NRK_dcDNA_1h	LT934125.1	-	117	NRK_1h_2	0.0170940170940171	0.0133618534781325	0.00323484832427077	0.242095778820265	0.0133618534781325	0.00323484832427077	0.242095778820265	dcDNA	NRK_1h_2	viral_read.count	
UL32-31	L	1h	1	NRK	NRK_dcDNA_1h	LT934125.1	-	88	NRK_1h_3	0.0113636363636364	0.0133618534781325	0.00323484832427077	0.242095778820265	0.0133618534781325	0.00323484832427077	0.242095778820265	dcDNA	NRK_1h_3	viral_read.count	
UL32-31	L	1h	1	PC-12	PC-12_dcDNA_1h	LT934125.1	-	390	PC-12_1h_1	0.0153846153846154	0.00799353464109911	0.00770998123585075	0.964527156260704	0.00799353464109911	0.00770998123585075	0.964527156260704	dcDNA	PC-12_1h_1	viral_read.count	
UL32-31	L	1h	1	PC-12	PC-12_dcDNA_1h	LT934125.1	-	266	PC-12_1h_2	0	0.00799353464109911	0.00770998123585075	0.964527156260704	0.00799353464109911	0.00770998123585075	0.964527156260704	dcDNA	PC-12_1h_2	viral_read.count	
UL32-31	L	1h	1	PC-12	PC-12_dcDNA_1h	LT934125.1	-	349	PC-12_1h_3	0.00859598853868195	0.00799353464109911	0.00770998123585075	0.964527156260704	0.00799353464109911	0.00770998123585075	0.964527156260704	dcDNA	PC-12_1h_3	viral_read.count	
UL32-31	L	1h	1	PK-15	PK-15_dcDNA_1h	LT934125.1	-	380	PK-15_1h_1	0.00263157894736842	0.00087719298245614	0.00151934281365691	1.73205080756888	0.00087719298245614	0.00151934281365691	1.73205080756888	dcDNA	PK-15_1h_1	viral_read.count	
UL32-31	L	1h	1	PK-15	PK-15_dcDNA_1h	LT934125.1	-	291	PK-15_1h_2	0	0.00087719298245614	0.00151934281365691	1.73205080756888	0.00087719298245614	0.00151934281365691	1.73205080756888	dcDNA	PK-15_1h_2	viral_read.count	
UL32-31	L	1h	1	PK-15	PK-15_dcDNA_1h	LT934125.1	-	159	PK-15_1h_3	0	0.00087719298245614	0.00151934281365691	1.73205080756888	0.00087719298245614	0.00151934281365691	1.73205080756888	dcDNA	PK-15_1h_3	viral_read.count	
UL32-31	L	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	LT934125.1	-	698	PC-12_2.5h_1	0.0286532951289398	0.022596196168641	0.00750194579470515	0.332000383547579	0.022596196168641	0.00750194579470515	0.332000383547579	dcDNA	PC-12_2.5h_1	viral_read.count	
UL32-31	L	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	LT934125.1	-	361	PC-12_2.5h_2	0.0249307479224377	0.022596196168641	0.00750194579470515	0.332000383547579	0.022596196168641	0.00750194579470515	0.332000383547579	dcDNA	PC-12_2.5h_2	viral_read.count	
UL32-31	L	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	LT934125.1	-	704	PC-12_2.5h_3	0.0142045454545455	0.022596196168641	0.00750194579470515	0.332000383547579	0.022596196168641	0.00750194579470515	0.332000383547579	dcDNA	PC-12_2.5h_3	viral_read.count	
UL32-31	L	2h	2	C6	C6_dcDNA_2h	LT934125.1	-	733	C6_2h_1	0.0259208731241473	0.023441324354922	0.00350661149800398	0.149591014778467	0.023441324354922	0.00350661149800398	0.149591014778467	dcDNA	C6_2h_1	viral_read.count	
UL32-31	L	2h	2	C6	C6_dcDNA_2h	LT934125.1	-	811	C6_2h_2	0.0209617755856967	0.023441324354922	0.00350661149800398	0.149591014778467	0.023441324354922	0.00350661149800398	0.149591014778467	dcDNA	C6_2h_2	viral_read.count	
UL32-31	L	2h	2	NRK	NRK_dcDNA_2h	LT934125.1	-	295	NRK_2h_1	0.023728813559322	0.0209523348924379	0.010257573334105	0.489567076259703	0.0209523348924379	0.010257573334105	0.489567076259703	dcDNA	NRK_2h_1	viral_read.count	
UL32-31	L	2h	2	NRK	NRK_dcDNA_2h	LT934125.1	-	237	NRK_2h_2	0.029535864978903	0.0209523348924379	0.010257573334105	0.489567076259703	0.0209523348924379	0.010257573334105	0.489567076259703	dcDNA	NRK_2h_2	viral_read.count	
UL32-31	L	2h	2	NRK	NRK_dcDNA_2h	LT934125.1	-	417	NRK_2h_3	0.00959232613908873	0.0209523348924379	0.010257573334105	0.489567076259703	0.0209523348924379	0.010257573334105	0.489567076259703	dcDNA	NRK_2h_3	viral_read.count	
UL32-31	L	2h	2	PC-12	PC-12_dcDNA_2h	LT934125.1	-	987	PC-12_2h_1	0.0192502532928065	0.0179694943751351	0.00232321921099875	0.129286843719624	0.0179694943751351	0.00232321921099875	0.129286843719624	dcDNA	PC-12_2h_1	viral_read.count	
UL32-31	L	2h	2	PC-12	PC-12_dcDNA_2h	LT934125.1	-	826	PC-12_2h_2	0.0193704600484262	0.0179694943751351	0.00232321921099875	0.129286843719624	0.0179694943751351	0.00232321921099875	0.129286843719624	dcDNA	PC-12_2h_2	viral_read.count	
UL32-31	L	2h	2	PC-12	PC-12_dcDNA_2h	LT934125.1	-	1112	PC-12_2h_3	0.0152877697841727	0.0179694943751351	0.00232321921099875	0.129286843719624	0.0179694943751351	0.00232321921099875	0.129286843719624	dcDNA	PC-12_2h_3	viral_read.count	
UL32-31	L	2h	2	PK-15	PK-15_dcDNA_2h	LT934125.1	-	2064	PK-15_2h_1	0.00581395348837209	0.0136102336688775	0.0134307261027442	0.986810838777602	0.0136102336688775	0.0134307261027442	0.986810838777602	dcDNA	PK-15_2h_1	viral_read.count	
UL32-31	L	2h	2	PK-15	PK-15_dcDNA_2h	LT934125.1	-	1865	PK-15_2h_2	0.00589812332439678	0.0136102336688775	0.0134307261027442	0.986810838777602	0.0136102336688775	0.0134307261027442	0.986810838777602	dcDNA	PK-15_2h_2	viral_read.count	
UL32-31	L	2h	2	PK-15	PK-15_dcDNA_2h	LT934125.1	-	5117	PK-15_2h_3	0.0291186241938636	0.0136102336688775	0.0134307261027442	0.986810838777602	0.0136102336688775	0.0134307261027442	0.986810838777602	dcDNA	PK-15_2h_3	viral_read.count	
UL32-31	L	4h	4	C6	C6_dcDNA_4h	LT934125.1	-	1108	C6_4h_1	0.0406137184115523	0.046736771932735	0.00539532799012912	0.115440749692646	0.046736771932735	0.00539532799012912	0.115440749692646	dcDNA	C6_4h_1	viral_read.count	
UL32-31	L	4h	4	C6	C6_dcDNA_4h	LT934125.1	-	1086	C6_4h_2	0.0488029465930018	0.046736771932735	0.00539532799012912	0.115440749692646	0.046736771932735	0.00539532799012912	0.115440749692646	dcDNA	C6_4h_2	viral_read.count	
UL32-31	L	4h	4	C6	C6_dcDNA_4h	LT934125.1	-	630	C6_4h_3	0.0507936507936508	0.046736771932735	0.00539532799012912	0.115440749692646	0.046736771932735	0.00539532799012912	0.115440749692646	dcDNA	C6_4h_3	viral_read.count	
UL32-31	L	4h	4	NRK	NRK_dcDNA_4h	LT934125.1	-	1493	NRK_4h_1	0.028801071667783	0.0275962620793388	0.00341984822106186	0.123924327549501	0.0275962620793388	0.00341984822106186	0.123924327549501	dcDNA	NRK_4h_1	viral_read.count	
UL32-31	L	4h	4	NRK	NRK_dcDNA_4h	LT934125.1	-	2314	NRK_4h_2	0.0302506482281763	0.0275962620793388	0.00341984822106186	0.123924327549501	0.0275962620793388	0.00341984822106186	0.123924327549501	dcDNA	NRK_4h_2	viral_read.count	
UL32-31	L	4h	4	NRK	NRK_dcDNA_4h	LT934125.1	-	1643	NRK_4h_3	0.0237370663420572	0.0275962620793388	0.00341984822106186	0.123924327549501	0.0275962620793388	0.00341984822106186	0.123924327549501	dcDNA	NRK_4h_3	viral_read.count	
UL32-31	L	4h	4	PC-12	PC-12_dcDNA_4h	LT934125.1	-	4863	PC-12_4h_1	0.0376310919185688	0.0380394927190093	0.00316611947699452	0.0832324316305178	0.0380394927190093	0.00316611947699452	0.0832324316305178	dcDNA	PC-12_4h_1	viral_read.count	
UL32-31	L	4h	4	PC-12	PC-12_dcDNA_4h	LT934125.1	-	4518	PC-12_4h_2	0.0413899955732625	0.0380394927190093	0.00316611947699452	0.0832324316305178	0.0380394927190093	0.00316611947699452	0.0832324316305178	dcDNA	PC-12_4h_2	viral_read.count	
UL32-31	L	4h	4	PC-12	PC-12_dcDNA_4h	LT934125.1	-	5442	PC-12_4h_3	0.0350973906651966	0.0380394927190093	0.00316611947699452	0.0832324316305178	0.0380394927190093	0.00316611947699452	0.0832324316305178	dcDNA	PC-12_4h_3	viral_read.count	
UL32-31	L	4h	4	PK-15	PK-15_dcDNA_4h	LT934125.1	-	11967	PK-15_4h_1	0.0430350129522854	0.039670557213843	0.00575747068926541	0.145132085194315	0.039670557213843	0.00575747068926541	0.145132085194315	dcDNA	PK-15_4h_1	viral_read.count	
UL32-31	L	4h	4	PK-15	PK-15_dcDNA_4h	LT934125.1	-	12525	PK-15_4h_2	0.0429540918163673	0.039670557213843	0.00575747068926541	0.145132085194315	0.039670557213843	0.00575747068926541	0.145132085194315	dcDNA	PK-15_4h_2	viral_read.count	
UL32-31	L	4h	4	PK-15	PK-15_dcDNA_4h	LT934125.1	-	11477	PK-15_4h_3	0.0330225668728762	0.039670557213843	0.00575747068926541	0.145132085194315	0.039670557213843	0.00575747068926541	0.145132085194315	dcDNA	PK-15_4h_3	viral_read.count	
UL32-31	L	6h	6	C6	C6_dcDNA_6h	LT934125.1	-	3793	C6_6h_1	0.0535196414447667	0.0479891626349265	0.0055589136888159	0.115836855314707	0.0479891626349265	0.0055589136888159	0.115836855314707	dcDNA	C6_6h_1	viral_read.count	
UL32-31	L	6h	6	C6	C6_dcDNA_6h	LT934125.1	-	6061	C6_6h_2	0.0424022438541495	0.0479891626349265	0.0055589136888159	0.115836855314707	0.0479891626349265	0.0055589136888159	0.115836855314707	dcDNA	C6_6h_2	viral_read.count	
UL32-31	L	6h	6	C6	C6_dcDNA_6h	LT934125.1	-	4912	C6_6h_3	0.0480456026058632	0.0479891626349265	0.0055589136888159	0.115836855314707	0.0479891626349265	0.0055589136888159	0.115836855314707	dcDNA	C6_6h_3	viral_read.count	
UL32-31	L	6h	6	NRK	NRK_dcDNA_6h	LT934125.1	-	7246	NRK_6h_1	0.0255313276290367	0.0256271696123364	0.00369010668286397	0.143991971750467	0.0256271696123364	0.00369010668286397	0.143991971750467	dcDNA	NRK_6h_1	viral_read.count	
UL32-31	L	6h	6	NRK	NRK_dcDNA_6h	LT934125.1	-	6959	NRK_6h_2	0.0219859175168846	0.0256271696123364	0.00369010668286397	0.143991971750467	0.0256271696123364	0.00369010668286397	0.143991971750467	dcDNA	NRK_6h_2	viral_read.count	
UL32-31	L	6h	6	NRK	NRK_dcDNA_6h	LT934125.1	-	6811	NRK_6h_3	0.0293642636910879	0.0256271696123364	0.00369010668286397	0.143991971750467	0.0256271696123364	0.00369010668286397	0.143991971750467	dcDNA	NRK_6h_3	viral_read.count	
UL32-31	L	6h	6	PC-12	PC-12_dcDNA_6h	LT934125.1	-	15758	PC-12_6h_1	0.0317933747937556	0.0370473194019347	0.00480145307745235	0.129603252137093	0.0370473194019347	0.00480145307745235	0.129603252137093	dcDNA	PC-12_6h_1	viral_read.count	
UL32-31	L	6h	6	PC-12	PC-12_dcDNA_6h	LT934125.1	-	25141	PC-12_6h_2	0.0412075891969293	0.0370473194019347	0.00480145307745235	0.129603252137093	0.0370473194019347	0.00480145307745235	0.129603252137093	dcDNA	PC-12_6h_2	viral_read.count	
UL32-31	L	6h	6	PC-12	PC-12_dcDNA_6h	LT934125.1	-	20398	PC-12_6h_3	0.0381409942151191	0.0370473194019347	0.00480145307745235	0.129603252137093	0.0370473194019347	0.00480145307745235	0.129603252137093	dcDNA	PC-12_6h_3	viral_read.count	
UL32-31	L	6h	6	PK-15	PK-15_dcDNA_6h	LT934125.1	-	54027	PK-15_6h_1	0.0420160290225258	0.0478284415556658	0.0145066413888957	0.303305751077253	0.0478284415556658	0.0145066413888957	0.303305751077253	dcDNA	PK-15_6h_1	viral_read.count	
UL32-31	L	6h	6	PK-15	PK-15_dcDNA_6h	LT934125.1	-	47752	PK-15_6h_2	0.0371293348969677	0.0478284415556658	0.0145066413888957	0.303305751077253	0.0478284415556658	0.0145066413888957	0.303305751077253	dcDNA	PK-15_6h_2	viral_read.count	
UL32-31	L	6h	6	PK-15	PK-15_dcDNA_6h	LT934125.1	-	46876	PK-15_6h_3	0.0643399607475041	0.0478284415556658	0.0145066413888957	0.303305751077253	0.0478284415556658	0.0145066413888957	0.303305751077253	dcDNA	PK-15_6h_3	viral_read.count	
UL32-31	L	8h	8	C6	C6_dcDNA_8h	LT934125.1	-	21901	C6_8h_1	0.0379434729007808	0.0386857816942998	0.00256928532698568	0.0664142021812695	0.0386857816942998	0.00256928532698568	0.0664142021812695	dcDNA	C6_8h_1	viral_read.count	
UL32-31	L	8h	8	C6	C6_dcDNA_8h	LT934125.1	-	24215	C6_8h_2	0.0415444972124716	0.0386857816942998	0.00256928532698568	0.0664142021812695	0.0386857816942998	0.00256928532698568	0.0664142021812695	dcDNA	C6_8h_2	viral_read.count	
UL32-31	L	8h	8	C6	C6_dcDNA_8h	LT934125.1	-	20591	C6_8h_3	0.0365693749696469	0.0386857816942998	0.00256928532698568	0.0664142021812695	0.0386857816942998	0.00256928532698568	0.0664142021812695	dcDNA	C6_8h_3	viral_read.count	
UL32-31	L	8h	8	NRK	NRK_dcDNA_8h	LT934125.1	-	20178	NRK_8h_1	0.0374169887996828	0.0345974003218456	0.00454030496260288	0.131232546964982	0.0345974003218456	0.00454030496260288	0.131232546964982	dcDNA	NRK_8h_1	viral_read.count	
UL32-31	L	8h	8	NRK	NRK_dcDNA_8h	LT934125.1	-	15293	NRK_8h_2	0.0293598378343033	0.0345974003218456	0.00454030496260288	0.131232546964982	0.0345974003218456	0.00454030496260288	0.131232546964982	dcDNA	NRK_8h_2	viral_read.count	
UL32-31	L	8h	8	NRK	NRK_dcDNA_8h	LT934125.1	-	11968	NRK_8h_3	0.0370153743315508	0.0345974003218456	0.00454030496260288	0.131232546964982	0.0345974003218456	0.00454030496260288	0.131232546964982	dcDNA	NRK_8h_3	viral_read.count	
UL32-31	L	8h	8	PC-12	PC-12_dcDNA_8h	LT934125.1	-	30568	PC-12_8h_1	0.05188432347553	0.0531800287239843	0.00183240393520209	0.0344566180043387	0.0531800287239843	0.00183240393520209	0.0344566180043387	dcDNA	PC-12_8h_1	viral_read.count	
UL32-31	L	8h	8	PC-12	PC-12_dcDNA_8h	LT934125.1	-	41725	PC-12_8h_2	0.0544757339724386	0.0531800287239843	0.00183240393520209	0.0344566180043387	0.0531800287239843	0.00183240393520209	0.0344566180043387	dcDNA	PC-12_8h_2	viral_read.count	
UL32-31	L	8h	8	PK-15	PK-15_dcDNA_8h	LT934125.1	-	107872	PK-15_8h_1	0.0475192821121329	0.0507176132273516	0.00361803934897277	0.0713369403397239	0.0507176132273516	0.00361803934897277	0.0713369403397239	dcDNA	PK-15_8h_1	viral_read.count	
UL32-31	L	8h	8	PK-15	PK-15_dcDNA_8h	LT934125.1	-	101346	PK-15_8h_2	0.0546444852288201	0.0507176132273516	0.00361803934897277	0.0713369403397239	0.0507176132273516	0.00361803934897277	0.0713369403397239	dcDNA	PK-15_8h_2	viral_read.count	
UL32-31	L	8h	8	PK-15	PK-15_dcDNA_8h	LT934125.1	-	100662	PK-15_8h_3	0.0499890723411019	0.0507176132273516	0.00361803934897277	0.0713369403397239	0.0507176132273516	0.00361803934897277	0.0713369403397239	dcDNA	PK-15_8h_3	viral_read.count	
UL33-34-35	E/L	0.5h	0.5	PC-12	PC-12_dcDNA_0.5h	LT934125.1	+	29	PC-12_0.5h_1	0	0	0		0	0		dcDNA	PC-12_0.5h_1	viral_read.count	
UL33-34-35	E/L	0.5h	0.5	PC-12	PC-12_dcDNA_0.5h	LT934125.1	+	10	PC-12_0.5h_2	0	0	0		0	0		dcDNA	PC-12_0.5h_2	viral_read.count	
UL33-34-35	E/L	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	LT934125.1	+	167	PC-12_1.5h_1	0.0538922155688623	0.0400278309080354	0.0170841117951074	0.426805835029094	0.0400278309080354	0.0170841117951074	0.426805835029094	dcDNA	PC-12_1.5h_1	viral_read.count	
UL33-34-35	E/L	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	LT934125.1	+	191	PC-12_1.5h_2	0.0209424083769634	0.0400278309080354	0.0170841117951074	0.426805835029094	0.0400278309080354	0.0170841117951074	0.426805835029094	dcDNA	PC-12_1.5h_2	viral_read.count	
UL33-34-35	E/L	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	LT934125.1	+	221	PC-12_1.5h_3	0.0452488687782805	0.0400278309080354	0.0170841117951074	0.426805835029094	0.0400278309080354	0.0170841117951074	0.426805835029094	dcDNA	PC-12_1.5h_3	viral_read.count	
UL33-34-35	E/L	12h	12	C6	C6_dcDNA_12h	LT934125.1	+	138979	C6_12h_1	0.113916490980652	0.102680743259644	0.0158139585571878	0.154010947478242	0.102680743259644	0.0158139585571878	0.154010947478242	dcDNA	C6_12h_1	viral_read.count	
UL33-34-35	E/L	12h	12	C6	C6_dcDNA_12h	LT934125.1	+	129418	C6_12h_2	0.109528813611708	0.102680743259644	0.0158139585571878	0.154010947478242	0.102680743259644	0.0158139585571878	0.154010947478242	dcDNA	C6_12h_2	viral_read.count	
UL33-34-35	E/L	12h	12	C6	C6_dcDNA_12h	LT934125.1	+	75842	C6_12h_3	0.0845969251865721	0.102680743259644	0.0158139585571878	0.154010947478242	0.102680743259644	0.0158139585571878	0.154010947478242	dcDNA	C6_12h_3	viral_read.count	
UL33-34-35	E/L	12h	12	NRK	NRK_dcDNA_12h	LT934125.1	+	56428	NRK_12h_1	0.0930034734528957	0.113102517125227	0.0188957279725708	0.167067262982745	0.113102517125227	0.0188957279725708	0.167067262982745	dcDNA	NRK_12h_1	viral_read.count	
UL33-34-35	E/L	12h	12	NRK	NRK_dcDNA_12h	LT934125.1	+	76607	NRK_12h_2	0.115798817340452	0.113102517125227	0.0188957279725708	0.167067262982745	0.113102517125227	0.0188957279725708	0.167067262982745	dcDNA	NRK_12h_2	viral_read.count	
UL33-34-35	E/L	12h	12	NRK	NRK_dcDNA_12h	LT934125.1	+	65392	NRK_12h_3	0.130505260582334	0.113102517125227	0.0188957279725708	0.167067262982745	0.113102517125227	0.0188957279725708	0.167067262982745	dcDNA	NRK_12h_3	viral_read.count	
UL33-34-35	E/L	12h	12	PC-12	PC-12_dcDNA_12h	LT934125.1	+	105751	PC-12_12h_1	0.116793221813505	0.129517527603247	0.0175311308949329	0.13535720777991	0.129517527603247	0.0175311308949329	0.13535720777991	dcDNA	PC-12_12h_1	viral_read.count	
UL33-34-35	E/L	12h	12	PC-12	PC-12_dcDNA_12h	LT934125.1	+	119888	PC-12_12h_2	0.14951454691045	0.129517527603247	0.0175311308949329	0.13535720777991	0.129517527603247	0.0175311308949329	0.13535720777991	dcDNA	PC-12_12h_2	viral_read.count	
UL33-34-35	E/L	12h	12	PC-12	PC-12_dcDNA_12h	LT934125.1	+	92462	PC-12_12h_3	0.122244814085787	0.129517527603247	0.0175311308949329	0.13535720777991	0.129517527603247	0.0175311308949329	0.13535720777991	dcDNA	PC-12_12h_3	viral_read.count	
UL33-34-35	E/L	12h	12	PK-15	PK-15_dcDNA_12h	LT934125.1	+	155040	PK-15_12h_1	0.142982456140351	0.128970189868955	0.0127024964730254	0.0984917249942198	0.128970189868955	0.0127024964730254	0.0984917249942198	dcDNA	PK-15_12h_1	viral_read.count	
UL33-34-35	E/L	12h	12	PK-15	PK-15_dcDNA_12h	LT934125.1	+	204941	PK-15_12h_2	0.11820963106455	0.128970189868955	0.0127024964730254	0.0984917249942198	0.128970189868955	0.0127024964730254	0.0984917249942198	dcDNA	PK-15_12h_2	viral_read.count	
UL33-34-35	E/L	12h	12	PK-15	PK-15_dcDNA_12h	LT934125.1	+	196073	PK-15_12h_3	0.125718482401963	0.128970189868955	0.0127024964730254	0.0984917249942198	0.128970189868955	0.0127024964730254	0.0984917249942198	dcDNA	PK-15_12h_3	viral_read.count	
UL33-34-35	E/L	1h	1	C6	C6_dcDNA_1h	LT934125.1	+	488	C6_1h_1	0.0409836065573771	0.0354027758508968	0.00498528733864876	0.140816284001145	0.0354027758508968	0.00498528733864876	0.140816284001145	dcDNA	C6_1h_1	viral_read.count	
UL33-34-35	E/L	1h	1	C6	C6_dcDNA_1h	LT934125.1	+	446	C6_1h_2	0.031390134529148	0.0354027758508968	0.00498528733864876	0.140816284001145	0.0354027758508968	0.00498528733864876	0.140816284001145	dcDNA	C6_1h_2	viral_read.count	
UL33-34-35	E/L	1h	1	C6	C6_dcDNA_1h	LT934125.1	+	266	C6_1h_3	0.0338345864661654	0.0354027758508968	0.00498528733864876	0.140816284001145	0.0354027758508968	0.00498528733864876	0.140816284001145	dcDNA	C6_1h_3	viral_read.count	
UL33-34-35	E/L	1h	1	NRK	NRK_dcDNA_1h	LT934125.1	+	86	NRK_1h_1	0.0348837209302326	0.0448123151611524	0.0111137949936307	0.248007605803531	0.0448123151611524	0.0111137949936307	0.248007605803531	dcDNA	NRK_1h_1	viral_read.count	
UL33-34-35	E/L	1h	1	NRK	NRK_dcDNA_1h	LT934125.1	+	117	NRK_1h_2	0.0427350427350427	0.0448123151611524	0.0111137949936307	0.248007605803531	0.0448123151611524	0.0111137949936307	0.248007605803531	dcDNA	NRK_1h_2	viral_read.count	
UL33-34-35	E/L	1h	1	NRK	NRK_dcDNA_1h	LT934125.1	+	88	NRK_1h_3	0.0568181818181818	0.0448123151611524	0.0111137949936307	0.248007605803531	0.0448123151611524	0.0111137949936307	0.248007605803531	dcDNA	NRK_1h_3	viral_read.count	
UL33-34-35	E/L	1h	1	PC-12	PC-12_dcDNA_1h	LT934125.1	+	390	PC-12_1h_1	0.0307692307692308	0.0241629531178619	0.00608172772566019	0.251696375686978	0.0241629531178619	0.00608172772566019	0.251696375686978	dcDNA	PC-12_1h_1	viral_read.count	
UL33-34-35	E/L	1h	1	PC-12	PC-12_dcDNA_1h	LT934125.1	+	266	PC-12_1h_2	0.018796992481203	0.0241629531178619	0.00608172772566019	0.251696375686978	0.0241629531178619	0.00608172772566019	0.251696375686978	dcDNA	PC-12_1h_2	viral_read.count	
UL33-34-35	E/L	1h	1	PC-12	PC-12_dcDNA_1h	LT934125.1	+	349	PC-12_1h_3	0.0229226361031519	0.0241629531178619	0.00608172772566019	0.251696375686978	0.0241629531178619	0.00608172772566019	0.251696375686978	dcDNA	PC-12_1h_3	viral_read.count	
UL33-34-35	E/L	1h	1	PK-15	PK-15_dcDNA_1h	LT934125.1	+	380	PK-15_1h_1	0.0236842105263158	0.0231533333105831	0.00231544119543843	0.100004658697678	0.0231533333105831	0.00231544119543843	0.100004658697678	dcDNA	PK-15_1h_1	viral_read.count	
UL33-34-35	E/L	1h	1	PK-15	PK-15_dcDNA_1h	LT934125.1	+	291	PK-15_1h_2	0.0206185567010309	0.0231533333105831	0.00231544119543843	0.100004658697678	0.0231533333105831	0.00231544119543843	0.100004658697678	dcDNA	PK-15_1h_2	viral_read.count	
UL33-34-35	E/L	1h	1	PK-15	PK-15_dcDNA_1h	LT934125.1	+	159	PK-15_1h_3	0.0251572327044025	0.0231533333105831	0.00231544119543843	0.100004658697678	0.0231533333105831	0.00231544119543843	0.100004658697678	dcDNA	PK-15_1h_3	viral_read.count	
UL33-34-35	E/L	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	LT934125.1	+	698	PC-12_2.5h_1	0.0243553008595989	0.0366704880981673	0.0114072531806029	0.311074484475514	0.0366704880981673	0.0114072531806029	0.311074484475514	dcDNA	PC-12_2.5h_1	viral_read.count	
UL33-34-35	E/L	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	LT934125.1	+	361	PC-12_2.5h_2	0.038781163434903	0.0366704880981673	0.0114072531806029	0.311074484475514	0.0366704880981673	0.0114072531806029	0.311074484475514	dcDNA	PC-12_2.5h_2	viral_read.count	
UL33-34-35	E/L	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	LT934125.1	+	704	PC-12_2.5h_3	0.046875	0.0366704880981673	0.0114072531806029	0.311074484475514	0.0366704880981673	0.0114072531806029	0.311074484475514	dcDNA	PC-12_2.5h_3	viral_read.count	
UL33-34-35	E/L	2h	2	C6	C6_dcDNA_2h	LT934125.1	+	733	C6_2h_1	0.0368349249658936	0.0338305327665473	0.00424885219500347	0.125592234219997	0.0338305327665473	0.00424885219500347	0.125592234219997	dcDNA	C6_2h_1	viral_read.count	
UL33-34-35	E/L	2h	2	C6	C6_dcDNA_2h	LT934125.1	+	811	C6_2h_2	0.030826140567201	0.0338305327665473	0.00424885219500347	0.125592234219997	0.0338305327665473	0.00424885219500347	0.125592234219997	dcDNA	C6_2h_2	viral_read.count	
UL33-34-35	E/L	2h	2	NRK	NRK_dcDNA_2h	LT934125.1	+	295	NRK_2h_1	0.0203389830508475	0.0290302150041391	0.0088205770531424	0.30384125821613	0.0290302150041391	0.0088205770531424	0.30384125821613	dcDNA	NRK_2h_1	viral_read.count	
UL33-34-35	E/L	2h	2	NRK	NRK_dcDNA_2h	LT934125.1	+	237	NRK_2h_2	0.0379746835443038	0.0290302150041391	0.0088205770531424	0.30384125821613	0.0290302150041391	0.0088205770531424	0.30384125821613	dcDNA	NRK_2h_2	viral_read.count	
UL33-34-35	E/L	2h	2	NRK	NRK_dcDNA_2h	LT934125.1	+	417	NRK_2h_3	0.0287769784172662	0.0290302150041391	0.0088205770531424	0.30384125821613	0.0290302150041391	0.0088205770531424	0.30384125821613	dcDNA	NRK_2h_3	viral_read.count	
