gene	Kinetic_class	hpi	Time	cell_line	group	seqnames	strand	norm_base	sample	read_count	mean	sd	varcoeff	libtype	sample_name	norm.method	cluster
UL30	E	8h	8	PC_12	PC_12_8h	LT934125.1	+	1	PC_12_8h	1268.629424	1268.629424			dcDNA	PC_12_8h	WO	cluster_7
UL30	E	8h	8	PK_15	PK_15_8h	LT934125.1	+	1	PK_15_8h	531.316493	531.316493			dcDNA	PK_15_8h	WO	cluster_7
UL31	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	-	1	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	WO	cluster_8
UL31	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	-	1	PC_12_1.5h	15404.364568	15404.364568			dcDNA	PC_12_1.5h	WO	cluster_8
UL31	L	12h	12	C6	C6_12h	LT934125.1	-	1	C6_12h	27723.736592	27723.736592			dcDNA	C6_12h	WO	cluster_8
UL31	L	12h	12	NRK	NRK_12h	LT934125.1	-	1	NRK_12h	40145.455787	40145.455787			dcDNA	NRK_12h	WO	cluster_8
UL31	L	12h	12	PC_12	PC_12_12h	LT934125.1	-	1	PC_12_12h	45261.355242	45261.355242			dcDNA	PC_12_12h	WO	cluster_8
UL31	L	12h	12	PK_15	PK_15_12h	LT934125.1	-	1	PK_15_12h	40165.931288	40165.931288			dcDNA	PK_15_12h	WO	cluster_8
UL31	L	1h	1	C6	C6_1h	LT934125.1	-	1	C6_1h	8480.104371	8480.104371			dcDNA	C6_1h	WO	cluster_8
UL31	L	1h	1	NRK	NRK_1h	LT934125.1	-	1	NRK_1h	10526.315789	10526.315789			dcDNA	NRK_1h	WO	cluster_8
UL31	L	1h	1	PC_12	PC_12_1h	LT934125.1	-	1	PC_12_1h	6859.756098	6859.756098			dcDNA	PC_12_1h	WO	cluster_8
UL31	L	1h	1	PK_15	PK_15_1h	LT934125.1	-	1	PK_15_1h	748.502994	748.502994			dcDNA	PK_15_1h	WO	cluster_8
UL31	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	-	1	PC_12_2.5h	16795.865632	16795.865632			dcDNA	PC_12_2.5h	WO	cluster_8
UL31	L	2h	2	C6	C6_2h	LT934125.1	-	1	C6_2h	18301.982714	18301.982714			dcDNA	C6_2h	WO	cluster_8
UL31	L	2h	2	NRK	NRK_2h	LT934125.1	-	1	NRK_2h	14705.882352	14705.882352			dcDNA	NRK_2h	WO	cluster_8
UL31	L	2h	2	PC_12	PC_12_2h	LT934125.1	-	1	PC_12_2h	13856.209148	13856.209148			dcDNA	PC_12_2h	WO	cluster_8
UL31	L	2h	2	PK_15	PK_15_2h	LT934125.1	-	1	PK_15_2h	14421.860504	14421.860504			dcDNA	PK_15_2h	WO	cluster_8
UL31	L	4h	4	C6	C6_4h	LT934125.1	-	1	C6_4h	36868.97334	36868.97334			dcDNA	C6_4h	WO	cluster_8
UL31	L	4h	4	NRK	NRK_4h	LT934125.1	-	1	NRK_4h	23033.793001	23033.793001			dcDNA	NRK_4h	WO	cluster_8
UL31	L	4h	4	PC_12	PC_12_4h	LT934125.1	-	1	PC_12_4h	28774.386164	28774.386164			dcDNA	PC_12_4h	WO	cluster_8
UL31	L	4h	4	PK_15	PK_15_4h	LT934125.1	-	1	PK_15_4h	29669.827013	29669.827013			dcDNA	PK_15_4h	WO	cluster_8
UL31	L	6h	6	C6	C6_6h	LT934125.1	-	1	C6_6h	37960.185437	37960.185437			dcDNA	C6_6h	WO	cluster_8
UL31	L	6h	6	NRK	NRK_6h	LT934125.1	-	1	NRK_6h	20752.821146	20752.821146			dcDNA	NRK_6h	WO	cluster_8
UL31	L	6h	6	PC_12	PC_12_6h	LT934125.1	-	1	PC_12_6h	29582.463199	29582.463199			dcDNA	PC_12_6h	WO	cluster_8
UL31	L	6h	6	PK_15	PK_15_6h	LT934125.1	-	1	PK_15_6h	35458.245502	35458.245502			dcDNA	PK_15_6h	WO	cluster_8
UL31	L	8h	8	C6	C6_8h	LT934125.1	-	1	C6_8h	31516.526958	31516.526958			dcDNA	C6_8h	WO	cluster_8
UL31	L	8h	8	NRK	NRK_8h	LT934125.1	-	1	NRK_8h	28219.846697	28219.846697			dcDNA	NRK_8h	WO	cluster_8
UL31	L	8h	8	PC_12	PC_12_8h	LT934125.1	-	1	PC_12_8h	44059.15699	44059.15699			dcDNA	PC_12_8h	WO	cluster_8
UL31	L	8h	8	PK_15	PK_15_8h	LT934125.1	-	1	PK_15_8h	39092.920519	39092.920519			dcDNA	PK_15_8h	WO	cluster_8
UL32	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	-	1	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	WO	cluster_8
UL32	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	-	1	PC_12_1.5h	15404.364568	15404.364568			dcDNA	PC_12_1.5h	WO	cluster_8
UL32	L	12h	12	C6	C6_12h	LT934125.1	-	1	C6_12h	27723.736592	27723.736592			dcDNA	C6_12h	WO	cluster_8
UL32	L	12h	12	NRK	NRK_12h	LT934125.1	-	1	NRK_12h	40145.455787	40145.455787			dcDNA	NRK_12h	WO	cluster_8
UL32	L	12h	12	PC_12	PC_12_12h	LT934125.1	-	1	PC_12_12h	45261.355242	45261.355242			dcDNA	PC_12_12h	WO	cluster_8
UL32	L	12h	12	PK_15	PK_15_12h	LT934125.1	-	1	PK_15_12h	40165.931288	40165.931288			dcDNA	PK_15_12h	WO	cluster_8
UL32	L	1h	1	C6	C6_1h	LT934125.1	-	1	C6_1h	8480.104371	8480.104371			dcDNA	C6_1h	WO	cluster_8
UL32	L	1h	1	NRK	NRK_1h	LT934125.1	-	1	NRK_1h	10526.315789	10526.315789			dcDNA	NRK_1h	WO	cluster_8
UL32	L	1h	1	PC_12	PC_12_1h	LT934125.1	-	1	PC_12_1h	6859.756098	6859.756098			dcDNA	PC_12_1h	WO	cluster_8
UL32	L	1h	1	PK_15	PK_15_1h	LT934125.1	-	1	PK_15_1h	748.502994	748.502994			dcDNA	PK_15_1h	WO	cluster_8
UL32	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	-	1	PC_12_2.5h	16795.865632	16795.865632			dcDNA	PC_12_2.5h	WO	cluster_8
UL32	L	2h	2	C6	C6_2h	LT934125.1	-	1	C6_2h	18301.982714	18301.982714			dcDNA	C6_2h	WO	cluster_8
UL32	L	2h	2	NRK	NRK_2h	LT934125.1	-	1	NRK_2h	14705.882352	14705.882352			dcDNA	NRK_2h	WO	cluster_8
UL32	L	2h	2	PC_12	PC_12_2h	LT934125.1	-	1	PC_12_2h	13856.209148	13856.209148			dcDNA	PC_12_2h	WO	cluster_8
UL32	L	2h	2	PK_15	PK_15_2h	LT934125.1	-	1	PK_15_2h	14421.860504	14421.860504			dcDNA	PK_15_2h	WO	cluster_8
UL32	L	4h	4	C6	C6_4h	LT934125.1	-	1	C6_4h	36868.97334	36868.97334			dcDNA	C6_4h	WO	cluster_8
UL32	L	4h	4	NRK	NRK_4h	LT934125.1	-	1	NRK_4h	23033.793001	23033.793001			dcDNA	NRK_4h	WO	cluster_8
UL32	L	4h	4	PC_12	PC_12_4h	LT934125.1	-	1	PC_12_4h	28774.386164	28774.386164			dcDNA	PC_12_4h	WO	cluster_8
UL32	L	4h	4	PK_15	PK_15_4h	LT934125.1	-	1	PK_15_4h	29669.827013	29669.827013			dcDNA	PK_15_4h	WO	cluster_8
UL32	L	6h	6	C6	C6_6h	LT934125.1	-	1	C6_6h	37960.185437	37960.185437			dcDNA	C6_6h	WO	cluster_8
UL32	L	6h	6	NRK	NRK_6h	LT934125.1	-	1	NRK_6h	20752.821146	20752.821146			dcDNA	NRK_6h	WO	cluster_8
UL32	L	6h	6	PC_12	PC_12_6h	LT934125.1	-	1	PC_12_6h	29582.463199	29582.463199			dcDNA	PC_12_6h	WO	cluster_8
UL32	L	6h	6	PK_15	PK_15_6h	LT934125.1	-	1	PK_15_6h	35458.245502	35458.245502			dcDNA	PK_15_6h	WO	cluster_8
UL32	L	8h	8	C6	C6_8h	LT934125.1	-	1	C6_8h	31516.526958	31516.526958			dcDNA	C6_8h	WO	cluster_8
UL32	L	8h	8	NRK	NRK_8h	LT934125.1	-	1	NRK_8h	28219.846697	28219.846697			dcDNA	NRK_8h	WO	cluster_8
UL32	L	8h	8	PC_12	PC_12_8h	LT934125.1	-	1	PC_12_8h	44059.15699	44059.15699			dcDNA	PC_12_8h	WO	cluster_8
UL32	L	8h	8	PK_15	PK_15_8h	LT934125.1	-	1	PK_15_8h	39092.920519	39092.920519			dcDNA	PK_15_8h	WO	cluster_8
UL34	E	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	+	1	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	WO	cluster_5
UL34	E	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	+	1	PC_12_1.5h	29525.032092	29525.032092			dcDNA	PC_12_1.5h	WO	cluster_5
UL34	E	12h	12	C6	C6_12h	LT934125.1	+	1	C6_12h	88235.79542	88235.79542			dcDNA	C6_12h	WO	cluster_5
UL34	E	12h	12	NRK	NRK_12h	LT934125.1	+	1	NRK_12h	96530.913621	96530.913621			dcDNA	NRK_12h	WO	cluster_5
UL34	E	12h	12	PC_12	PC_12_12h	LT934125.1	+	1	PC_12_12h	111789.866109	111789.866109			dcDNA	PC_12_12h	WO	cluster_5
UL34	E	12h	12	PK_15	PK_15_12h	LT934125.1	+	1	PK_15_12h	108892.793074	108892.793074			dcDNA	PK_15_12h	WO	cluster_5
UL34	E	1h	1	C6	C6_1h	LT934125.1	+	1	C6_1h	28049.575995	28049.575995			dcDNA	C6_1h	WO	cluster_5
UL34	E	1h	1	NRK	NRK_1h	LT934125.1	+	1	NRK_1h	34210.526315	34210.526315			dcDNA	NRK_1h	WO	cluster_5
UL34	E	1h	1	PC_12	PC_12_1h	LT934125.1	+	1	PC_12_1h	19054.878049	19054.878049			dcDNA	PC_12_1h	WO	cluster_5
UL34	E	1h	1	PK_15	PK_15_1h	LT934125.1	+	1	PK_15_1h	14221.556886	14221.556886			dcDNA	PK_15_1h	WO	cluster_5
UL34	E	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	+	1	PC_12_2.5h	27562.446166	27562.446166			dcDNA	PC_12_2.5h	WO	cluster_5
UL34	E	2h	2	C6	C6_2h	LT934125.1	+	1	C6_2h	26436.197255	26436.197255			dcDNA	C6_2h	WO	cluster_5
UL34	E	2h	2	NRK	NRK_2h	LT934125.1	+	1	NRK_2h	22058.823529	22058.823529			dcDNA	NRK_2h	WO	cluster_5
UL34	E	2h	2	PC_12	PC_12_2h	LT934125.1	+	1	PC_12_2h	33986.928103	33986.928103			dcDNA	PC_12_2h	WO	cluster_5
UL34	E	2h	2	PK_15	PK_15_2h	LT934125.1	+	1	PK_15_2h	0	0			dcDNA	PK_15_2h	WO	cluster_5
UL34	E	4h	4	C6	C6_4h	LT934125.1	+	1	C6_4h	43959.160522	43959.160522			dcDNA	C6_4h	WO	cluster_5
UL34	E	4h	4	NRK	NRK_4h	LT934125.1	+	1	NRK_4h	43339.899986	43339.899986			dcDNA	NRK_4h	WO	cluster_5
UL34	E	4h	4	PC_12	PC_12_4h	LT934125.1	+	1	PC_12_4h	57239.923818	57239.923818			dcDNA	PC_12_4h	WO	cluster_5
UL34	E	4h	4	PK_15	PK_15_4h	LT934125.1	+	1	PK_15_4h	44411.177645	44411.177645			dcDNA	PK_15_4h	WO	cluster_5
UL34	E	6h	6	C6	C6_6h	LT934125.1	+	1	C6_6h	51213.526044	51213.526044			dcDNA	C6_6h	WO	cluster_5
UL34	E	6h	6	NRK	NRK_6h	LT934125.1	+	1	NRK_6h	53949.605811	53949.605811			dcDNA	NRK_6h	WO	cluster_5
UL34	E	6h	6	PC_12	PC_12_6h	LT934125.1	+	1	PC_12_6h	0	0			dcDNA	PC_12_6h	WO	cluster_5
UL34	E	6h	6	PK_15	PK_15_6h	LT934125.1	+	1	PK_15_6h	66519.427073	66519.427073			dcDNA	PK_15_6h	WO	cluster_5
UL34	E	8h	8	C6	C6_8h	LT934125.1	+	1	C6_8h	60763.571142	60763.571142			dcDNA	C6_8h	WO	cluster_5
UL34	E	8h	8	NRK	NRK_8h	LT934125.1	+	1	NRK_8h	48516.825353	48516.825353			dcDNA	NRK_8h	WO	cluster_5
UL34	E	8h	8	PC_12	PC_12_8h	LT934125.1	+	1	PC_12_8h	82346.621561	82346.621561			dcDNA	PC_12_8h	WO	cluster_5
UL34	E	8h	8	PK_15	PK_15_8h	LT934125.1	+	1	PK_15_8h	77000.980316	77000.980316			dcDNA	PK_15_8h	WO	cluster_5
UL35	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	+	1	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	WO	cluster_5
UL35	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	+	1	PC_12_1.5h	29525.032092	29525.032092			dcDNA	PC_12_1.5h	WO	cluster_5
UL35	L	12h	12	C6	C6_12h	LT934125.1	+	1	C6_12h	88235.79542	88235.79542			dcDNA	C6_12h	WO	cluster_5
UL35	L	12h	12	NRK	NRK_12h	LT934125.1	+	1	NRK_12h	96530.913621	96530.913621			dcDNA	NRK_12h	WO	cluster_5
UL35	L	12h	12	PC_12	PC_12_12h	LT934125.1	+	1	PC_12_12h	111789.866109	111789.866109			dcDNA	PC_12_12h	WO	cluster_5
UL35	L	12h	12	PK_15	PK_15_12h	LT934125.1	+	1	PK_15_12h	108892.793074	108892.793074			dcDNA	PK_15_12h	WO	cluster_5
UL35	L	1h	1	C6	C6_1h	LT934125.1	+	1	C6_1h	28049.575995	28049.575995			dcDNA	C6_1h	WO	cluster_5
UL35	L	1h	1	NRK	NRK_1h	LT934125.1	+	1	NRK_1h	34210.526315	34210.526315			dcDNA	NRK_1h	WO	cluster_5
UL35	L	1h	1	PC_12	PC_12_1h	LT934125.1	+	1	PC_12_1h	19054.878049	19054.878049			dcDNA	PC_12_1h	WO	cluster_5
UL35	L	1h	1	PK_15	PK_15_1h	LT934125.1	+	1	PK_15_1h	14221.556886	14221.556886			dcDNA	PK_15_1h	WO	cluster_5
UL35	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	+	1	PC_12_2.5h	27562.446166	27562.446166			dcDNA	PC_12_2.5h	WO	cluster_5
UL35	L	2h	2	C6	C6_2h	LT934125.1	+	1	C6_2h	26436.197255	26436.197255			dcDNA	C6_2h	WO	cluster_5
UL35	L	2h	2	NRK	NRK_2h	LT934125.1	+	1	NRK_2h	22058.823529	22058.823529			dcDNA	NRK_2h	WO	cluster_5
UL35	L	2h	2	PC_12	PC_12_2h	LT934125.1	+	1	PC_12_2h	33986.928103	33986.928103			dcDNA	PC_12_2h	WO	cluster_5
UL35	L	2h	2	PK_15	PK_15_2h	LT934125.1	+	1	PK_15_2h	33988.361308	33988.361308			dcDNA	PK_15_2h	WO	cluster_5
UL35	L	4h	4	C6	C6_4h	LT934125.1	+	1	C6_4h	43959.160522	43959.160522			dcDNA	C6_4h	WO	cluster_5
UL35	L	4h	4	NRK	NRK_4h	LT934125.1	+	1	NRK_4h	43339.899986	43339.899986			dcDNA	NRK_4h	WO	cluster_5
UL35	L	4h	4	PC_12	PC_12_4h	LT934125.1	+	1	PC_12_4h	57239.923818	57239.923818			dcDNA	PC_12_4h	WO	cluster_5
UL35	L	4h	4	PK_15	PK_15_4h	LT934125.1	+	1	PK_15_4h	44411.177645	44411.177645			dcDNA	PK_15_4h	WO	cluster_5
UL35	L	6h	6	C6	C6_6h	LT934125.1	+	1	C6_6h	51213.526044	51213.526044			dcDNA	C6_6h	WO	cluster_5
UL35	L	6h	6	NRK	NRK_6h	LT934125.1	+	1	NRK_6h	53949.605811	53949.605811			dcDNA	NRK_6h	WO	cluster_5
UL35	L	6h	6	PC_12	PC_12_6h	LT934125.1	+	1	PC_12_6h	66160.173215	66160.173215			dcDNA	PC_12_6h	WO	cluster_5
UL35	L	6h	6	PK_15	PK_15_6h	LT934125.1	+	1	PK_15_6h	66519.427073	66519.427073			dcDNA	PK_15_6h	WO	cluster_5
UL35	L	8h	8	C6	C6_8h	LT934125.1	+	1	C6_8h	60763.571142	60763.571142			dcDNA	C6_8h	WO	cluster_5
UL35	L	8h	8	NRK	NRK_8h	LT934125.1	+	1	NRK_8h	48516.825353	48516.825353			dcDNA	NRK_8h	WO	cluster_5
UL35	L	8h	8	PC_12	PC_12_8h	LT934125.1	+	1	PC_12_8h	82346.621561	82346.621561			dcDNA	PC_12_8h	WO	cluster_5
UL35	L	8h	8	PK_15	PK_15_8h	LT934125.1	+	1	PK_15_8h	77000.980316	77000.980316			dcDNA	PK_15_8h	WO	cluster_5
UL36	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	-	1	PC_12_0.5h	50000.000001	50000.000001			dcDNA	PC_12_0.5h	WO	cluster_7
UL36	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	-	1	PC_12_1.5h	20539.152759	20539.152759			dcDNA	PC_12_1.5h	WO	cluster_7
UL36	L	12h	12	C6	C6_12h	LT934125.1	-	1	C6_12h	12464.237452	12464.237452			dcDNA	C6_12h	WO	cluster_7
UL36	L	12h	12	NRK	NRK_12h	LT934125.1	-	1	NRK_12h	8045.309819	8045.309819			dcDNA	NRK_12h	WO	cluster_7
UL36	L	12h	12	PC_12	PC_12_12h	LT934125.1	-	1	PC_12_12h	15723.789402	15723.789402			dcDNA	PC_12_12h	WO	cluster_7
UL36	L	12h	12	PK_15	PK_15_12h	LT934125.1	-	1	PK_15_12h	10147.621415	10147.621415			dcDNA	PK_15_12h	WO	cluster_7
UL36	L	1h	1	C6	C6_1h	LT934125.1	-	1	C6_1h	28049.575995	28049.575995			dcDNA	C6_1h	WO	cluster_7
UL36	L	1h	1	NRK	NRK_1h	LT934125.1	-	1	NRK_1h	23684.210527	23684.210527			dcDNA	NRK_1h	WO	cluster_7
UL36	L	1h	1	PC_12	PC_12_1h	LT934125.1	-	1	PC_12_1h	50304.878049	50304.878049			dcDNA	PC_12_1h	WO	cluster_7
UL36	L	1h	1	PK_15	PK_15_1h	LT934125.1	-	1	PK_15_1h	29940.11976	29940.11976			dcDNA	PK_15_1h	WO	cluster_7
UL36	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	-	1	PC_12_2.5h	15503.875969	15503.875969			dcDNA	PC_12_2.5h	WO	cluster_7
UL36	L	2h	2	C6	C6_2h	LT934125.1	-	1	C6_2h	9150.991358	9150.991358			dcDNA	C6_2h	WO	cluster_7
UL36	L	2h	2	NRK	NRK_2h	LT934125.1	-	1	NRK_2h	17156.862745	17156.862745			dcDNA	NRK_2h	WO	cluster_7
UL36	L	2h	2	PC_12	PC_12_2h	LT934125.1	-	1	PC_12_2h	19084.967319	19084.967319			dcDNA	PC_12_2h	WO	cluster_7
UL36	L	2h	2	PK_15	PK_15_2h	LT934125.1	-	1	PK_15_2h	24879.81783	24879.81783			dcDNA	PK_15_2h	WO	cluster_7
UL36	L	4h	4	C6	C6_4h	LT934125.1	-	1	C6_4h	7941.009642	7941.009642			dcDNA	C6_4h	WO	cluster_7
UL36	L	4h	4	NRK	NRK_4h	LT934125.1	-	1	NRK_4h	3636.914685	3636.914685			dcDNA	NRK_4h	WO	cluster_7
UL36	L	4h	4	PC_12	PC_12_4h	LT934125.1	-	1	PC_12_4h	9986.101818	9986.101818			dcDNA	PC_12_4h	WO	cluster_7
UL36	L	4h	4	PK_15	PK_15_4h	LT934125.1	-	1	PK_15_4h	5052.395211	5052.395211			dcDNA	PK_15_4h	WO	cluster_7
UL36	L	6h	6	C6	C6_6h	LT934125.1	-	1	C6_6h	9435.505863	9435.505863			dcDNA	C6_6h	WO	cluster_7
UL36	L	6h	6	NRK	NRK_6h	LT934125.1	-	1	NRK_6h	5680.939866	5680.939866			dcDNA	NRK_6h	WO	cluster_7
UL36	L	6h	6	PC_12	PC_12_6h	LT934125.1	-	1	PC_12_6h	14118.611713	14118.611713			dcDNA	PC_12_6h	WO	cluster_7
UL36	L	6h	6	PK_15	PK_15_6h	LT934125.1	-	1	PK_15_6h	8482.20799	8482.20799			dcDNA	PK_15_6h	WO	cluster_7
UL36	L	8h	8	C6	C6_8h	LT934125.1	-	1	C6_8h	11139.988042	11139.988042			dcDNA	C6_8h	WO	cluster_7
UL36	L	8h	8	NRK	NRK_8h	LT934125.1	-	1	NRK_8h	8936.857662	8936.857662			dcDNA	NRK_8h	WO	cluster_7
UL36	L	8h	8	PC_12	PC_12_8h	LT934125.1	-	1	PC_12_8h	13349.181678	13349.181678			dcDNA	PC_12_8h	WO	cluster_7
UL36	L	8h	8	PK_15	PK_15_8h	LT934125.1	-	1	PK_15_8h	8383.825029	8383.825029			dcDNA	PK_15_8h	WO	cluster_7
UL37	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	-	1	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	WO	cluster_8
UL37	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	-	1	PC_12_1.5h	2567.394095	2567.394095			dcDNA	PC_12_1.5h	WO	cluster_8
UL37	L	12h	12	C6	C6_12h	LT934125.1	-	1	C6_12h	8295.693886	8295.693886			dcDNA	C6_12h	WO	cluster_8
UL37	L	12h	12	NRK	NRK_12h	LT934125.1	-	1	NRK_12h	5027.785128	5027.785128			dcDNA	NRK_12h	WO	cluster_8
UL37	L	12h	12	PC_12	PC_12_12h	LT934125.1	-	1	PC_12_12h	7342.457748	7342.457748			dcDNA	PC_12_12h	WO	cluster_8
UL37	L	12h	12	PK_15	PK_15_12h	LT934125.1	-	1	PK_15_12h	4912.480046	4912.480046			dcDNA	PK_15_12h	WO	cluster_8
UL37	L	1h	1	C6	C6_1h	LT934125.1	-	1	C6_1h	3261.578604	3261.578604			dcDNA	C6_1h	WO	cluster_8
UL37	L	1h	1	NRK	NRK_1h	LT934125.1	-	1	NRK_1h	0	0			dcDNA	NRK_1h	WO	cluster_8
UL37	L	1h	1	PC_12	PC_12_1h	LT934125.1	-	1	PC_12_1h	2286.585366	2286.585366			dcDNA	PC_12_1h	WO	cluster_8
UL37	L	1h	1	PK_15	PK_15_1h	LT934125.1	-	1	PK_15_1h	748.502994	748.502994			dcDNA	PK_15_1h	WO	cluster_8
UL37	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	-	1	PC_12_2.5h	2153.316106	2153.316106			dcDNA	PC_12_2.5h	WO	cluster_8
UL37	L	2h	2	C6	C6_2h	LT934125.1	-	1	C6_2h	3050.330452	3050.330452			dcDNA	C6_2h	WO	cluster_8
UL37	L	2h	2	NRK	NRK_2h	LT934125.1	-	1	NRK_2h	4901.960784	4901.960784			dcDNA	NRK_2h	WO	cluster_8
UL37	L	2h	2	PC_12	PC_12_2h	LT934125.1	-	1	PC_12_2h	1830.065359	1830.065359			dcDNA	PC_12_2h	WO	cluster_8
UL37	L	2h	2	PK_15	PK_15_2h	LT934125.1	-	1	PK_15_2h	2024.120773	2024.120773			dcDNA	PK_15_2h	WO	cluster_8
UL37	L	4h	4	C6	C6_4h	LT934125.1	-	1	C6_4h	2836.074871	2836.074871			dcDNA	C6_4h	WO	cluster_8
UL37	L	4h	4	NRK	NRK_4h	LT934125.1	-	1	NRK_4h	1363.843008	1363.843008			dcDNA	NRK_4h	WO	cluster_8
UL37	L	4h	4	PC_12	PC_12_4h	LT934125.1	-	1	PC_12_4h	5507.798425	5507.798425			dcDNA	PC_12_4h	WO	cluster_8
UL37	L	4h	4	PK_15	PK_15_4h	LT934125.1	-	1	PK_15_4h	3118.762475	3118.762475			dcDNA	PK_15_4h	WO	cluster_8
UL37	L	6h	6	C6	C6_6h	LT934125.1	-	1	C6_6h	4908.644668	4908.644668			dcDNA	C6_6h	WO	cluster_8
UL37	L	6h	6	NRK	NRK_6h	LT934125.1	-	1	NRK_6h	2975.730407	2975.730407			dcDNA	NRK_6h	WO	cluster_8
UL37	L	6h	6	PC_12	PC_12_6h	LT934125.1	-	1	PC_12_6h	6264.973799	6264.973799			dcDNA	PC_12_6h	WO	cluster_8
UL37	L	6h	6	PK_15	PK_15_6h	LT934125.1	-	1	PK_15_6h	4794.510212	4794.510212			dcDNA	PK_15_6h	WO	cluster_8
UL37	L	8h	8	C6	C6_8h	LT934125.1	-	1	C6_8h	5344.265896	5344.265896			dcDNA	C6_8h	WO	cluster_8
UL37	L	8h	8	NRK	NRK_8h	LT934125.1	-	1	NRK_8h	4124.703537	4124.703537			dcDNA	NRK_8h	WO	cluster_8
UL37	L	8h	8	PC_12	PC_12_8h	LT934125.1	-	1	PC_12_8h	7440.340129	7440.340129			dcDNA	PC_12_8h	WO	cluster_8
UL37	L	8h	8	PK_15	PK_15_8h	LT934125.1	-	1	PK_15_8h	4502.470746	4502.470746			dcDNA	PK_15_8h	WO	cluster_8
UL38	E	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	+	1	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	WO	cluster_8
UL38	E	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	+	1	PC_12_1.5h	5134.78819	5134.78819			dcDNA	PC_12_1.5h	WO	cluster_8
UL38	E	12h	12	C6	C6_12h	LT934125.1	+	1	C6_12h	8899.548328	8899.548328			dcDNA	C6_12h	WO	cluster_8
UL38	E	12h	12	NRK	NRK_12h	LT934125.1	+	1	NRK_12h	10879.307549	10879.307549			dcDNA	NRK_12h	WO	cluster_8
UL38	E	12h	12	PC_12	PC_12_12h	LT934125.1	+	1	PC_12_12h	11819.896059	11819.896059			dcDNA	PC_12_12h	WO	cluster_8
UL38	E	12h	12	PK_15	PK_15_12h	LT934125.1	+	1	PK_15_12h	21291.015812	21291.015812			dcDNA	PK_15_12h	WO	cluster_8
UL38	E	1h	1	C6	C6_1h	LT934125.1	+	1	C6_1h	11089.367255	11089.367255			dcDNA	C6_1h	WO	cluster_8
UL38	E	1h	1	NRK	NRK_1h	LT934125.1	+	1	NRK_1h	5263.157895	5263.157895			dcDNA	NRK_1h	WO	cluster_8
UL38	E	1h	1	PC_12	PC_12_1h	LT934125.1	+	1	PC_12_1h	6859.756098	6859.756098			dcDNA	PC_12_1h	WO	cluster_8
UL38	E	1h	1	PK_15	PK_15_1h	LT934125.1	+	1	PK_15_1h	1497.005988	1497.005988			dcDNA	PK_15_1h	WO	cluster_8
UL38	E	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	+	1	PC_12_2.5h	5598.621877	5598.621877			dcDNA	PC_12_2.5h	WO	cluster_8
UL38	E	2h	2	C6	C6_2h	LT934125.1	+	1	C6_2h	8642.602948	8642.602948			dcDNA	C6_2h	WO	cluster_8
UL38	E	2h	2	NRK	NRK_2h	LT934125.1	+	1	NRK_2h	8169.93464	8169.93464			dcDNA	NRK_2h	WO	cluster_8
UL38	E	2h	2	PC_12	PC_12_2h	LT934125.1	+	1	PC_12_2h	5490.196077	5490.196077			dcDNA	PC_12_2h	WO	cluster_8
UL38	E	2h	2	PK_15	PK_15_2h	LT934125.1	+	1	PK_15_2h	9445.896938	9445.896938			dcDNA	PK_15_2h	WO	cluster_8
UL38	E	4h	4	C6	C6_4h	LT934125.1	+	1	C6_4h	10209.86954	10209.86954			dcDNA	C6_4h	WO	cluster_8
UL38	E	4h	4	NRK	NRK_4h	LT934125.1	+	1	NRK_4h	7576.905591	7576.905591			dcDNA	NRK_4h	WO	cluster_8
UL38	E	4h	4	PC_12	PC_12_4h	LT934125.1	+	1	PC_12_4h	16523.395275	16523.395275			dcDNA	PC_12_4h	WO	cluster_8
UL38	E	4h	4	PK_15	PK_15_4h	LT934125.1	+	1	PK_15_4h	17236.360613	17236.360613			dcDNA	PK_15_4h	WO	cluster_8
