gene	Kinetic_class	hpi	Time	cell_line	group	mean	sd	varcoeff
UL18	L	8h	8	C6	C6_8h	35351.089588		
UL18	L	1h	1	NRK	NRK_1h	20202.020202		
UL18	L	2h	2	NRK	NRK_2h	16181.229773		
UL18	L	0.5h	0.5	PC_12	PC_12_0.5h	32258.064516		
UL18	L	1.5h	1.5	PC_12	PC_12_1.5h	24336.283186		
UL18	L	12h	12	PC_12	PC_12_12h	34872.053894		
UL18	L	1h	1	PC_12	PC_12_1h	15590.200446		
UL18	L	2.5h	2.5	PC_12	PC_12_2.5h	22945.965951		
UL18	L	2h	2	PC_12	PC_12_2h	22014.676451		
UL18	L	4h	4	PC_12	PC_12_4h	32925.115439		
UL18	L	6h	6	PC_12	PC_12_6h	34646.340814		
UL18	L	8h	8	PC_12	PC_12_8h	25821.296178		
UL18	L	12h	12	PK_15	PK_15_12h	36659.038902		
UL18	L	1h	1	PK_15	PK_15_1h	0		
UL18	L	2h	2	PK_15	PK_15_2h	14844.315714		
UL18	L	4h	4	PK_15	PK_15_4h	25696.192254		
UL18	L	6h	6	PK_15	PK_15_6h	26395.374157		
UL18	L	8h	8	PK_15	PK_15_8h	26026.429941		
UL15	L	12h	12	C6	C6_12h	377.651428		
UL15	L	1h	1	C6	C6_1h	0		
UL15	L	2h	2	C6	C6_2h	0		
UL15	L	4h	4	C6	C6_4h	525.486075		
UL15	L	6h	6	C6	C6_6h	172.488141		
UL15	L	8h	8	C6	C6_8h	0		
UL15	L	1h	1	NRK	NRK_1h	0		
UL15	L	2h	2	NRK	NRK_2h	0		
UL15	L	0.5h	0.5	PC_12	PC_12_0.5h	0		
UL15	L	1.5h	1.5	PC_12	PC_12_1.5h	2212.389381		
UL15	L	12h	12	PC_12	PC_12_12h	122.861024		
UL15	L	1h	1	PC_12	PC_12_1h	0		
UL15	L	2.5h	2.5	PC_12	PC_12_2.5h	0		
UL15	L	2h	2	PC_12	PC_12_2h	0		
UL15	L	4h	4	PC_12	PC_12_4h	501.907248		
UL15	L	6h	6	PC_12	PC_12_6h	373.114439		
UL15	L	8h	8	PC_12	PC_12_8h	319.570498		
UL15	L	12h	12	PK_15	PK_15_12h	75.514874		
UL15	L	1h	1	PK_15	PK_15_1h	0		
UL15	L	2h	2	PK_15	PK_15_2h	362.056481		
UL15	L	4h	4	PK_15	PK_15_4h	365.348706		
UL15	L	6h	6	PK_15	PK_15_6h	161.291624		
UL15	L	8h	8	PK_15	PK_15_8h	368.422668		
UL17	L	12h	12	C6	C6_12h	1042.038199		
UL17	L	1h	1	C6	C6_1h	0		
UL17	L	2h	2	C6	C6_2h	0		
UL17	L	4h	4	C6	C6_4h	1050.972149		
UL17	L	6h	6	C6	C6_6h	517.464425		
UL17	L	8h	8	C6	C6_8h	548.829701		
UL17	L	1h	1	NRK	NRK_1h	0		
UL17	L	2h	2	NRK	NRK_2h	0		
UL17	L	0.5h	0.5	PC_12	PC_12_0.5h	0		
UL17	L	1.5h	1.5	PC_12	PC_12_1.5h	0		
UL17	L	12h	12	PC_12	PC_12_12h	491.444095		
UL17	L	1h	1	PC_12	PC_12_1h	0		
UL17	L	2.5h	2.5	PC_12	PC_12_2.5h	0		
UL17	L	2h	2	PC_12	PC_12_2h	0		
UL17	L	4h	4	PC_12	PC_12_4h	401.525799		
UL17	L	6h	6	PC_12	PC_12_6h	612.973722		
UL17	L	8h	8	PC_12	PC_12_8h	543.269846		
UL17	L	12h	12	PK_15	PK_15_12h	411.899313		
UL17	L	1h	1	PK_15	PK_15_1h	0		
UL17	L	2h	2	PK_15	PK_15_2h	0		
UL17	L	4h	4	PK_15	PK_15_4h	243.565804		
UL17	L	6h	6	PK_15	PK_15_6h	459.681127		
UL17	L	8h	8	PK_15	PK_15_8h	605.265813		
UL16	L	12h	12	C6	C6_12h	0		
UL16	L	1h	1	C6	C6_1h	0		
UL16	L	2h	2	C6	C6_2h	0		
UL16	L	4h	4	C6	C6_4h	0		
UL16	L	6h	6	C6	C6_6h	0		
UL16	L	8h	8	C6	C6_8h	32.2841		
UL16	L	1h	1	NRK	NRK_1h	0		
UL16	L	2h	2	NRK	NRK_2h	0		
UL16	L	0.5h	0.5	PC_12	PC_12_0.5h	0		
UL16	L	1.5h	1.5	PC_12	PC_12_1.5h	0		
UL16	L	12h	12	PC_12	PC_12_12h	0		
UL16	L	1h	1	PC_12	PC_12_1h	0		
UL16	L	2.5h	2.5	PC_12	PC_12_2.5h	0		
UL16	L	2h	2	PC_12	PC_12_2h	0		
UL16	L	4h	4	PC_12	PC_12_4h	100.38145		
UL16	L	6h	6	PC_12	PC_12_6h	0		
UL16	L	8h	8	PC_12	PC_12_8h	191.742299		
UL16	L	12h	12	PK_15	PK_15_12h	0		
UL16	L	1h	1	PK_15	PK_15_1h	0		
UL16	L	2h	2	PK_15	PK_15_2h	0		
UL16	L	4h	4	PK_15	PK_15_4h	162.377204		
UL16	L	6h	6	PK_15	PK_15_6h	40.322905		
UL16	L	8h	8	PK_15	PK_15_8h	0		
UL14	L	12h	12	C6	C6_12h	0		
UL14	L	1h	1	C6	C6_1h	6163.328197		
UL14	L	2h	2	C6	C6_2h	0		
UL14	L	4h	4	C6	C6_4h	0		
UL14	L	6h	6	C6	C6_6h	1897.369557		
UL14	L	8h	8	C6	C6_8h	1259.079903		
UL14	L	1h	1	NRK	NRK_1h	0		
UL14	L	2h	2	NRK	NRK_2h	0		
UL14	L	0.5h	0.5	PC_12	PC_12_0.5h	0		
UL14	L	1.5h	1.5	PC_12	PC_12_1.5h	0		
UL14	L	12h	12	PC_12	PC_12_12h	389.059908		
UL14	L	1h	1	PC_12	PC_12_1h	0		
UL14	L	2.5h	2.5	PC_12	PC_12_2.5h	0		
UL14	L	2h	2	PC_12	PC_12_2h	3335.557038		
UL14	L	4h	4	PC_12	PC_12_4h	0		
UL14	L	6h	6	PC_12	PC_12_6h	799.530942		
UL14	L	8h	8	PC_12	PC_12_8h	447.398696		
UL14	L	12h	12	PK_15	PK_15_12h	183.066362		
UL14	L	1h	1	PK_15	PK_15_1h	0		
UL14	L	2h	2	PK_15	PK_15_2h	724.112962		
UL14	L	4h	4	PK_15	PK_15_4h	974.263214		
UL14	L	6h	6	PK_15	PK_15_6h	814.522697		
UL14	L	8h	8	PK_15	PK_15_8h	644.73967		
UL13	L	12h	12	C6	C6_12h	0		
UL13	L	1h	1	C6	C6_1h	0		
UL13	L	2h	2	C6	C6_2h	0		
UL13	L	4h	4	C6	C6_4h	0		
UL13	L	6h	6	C6	C6_6h	0		
UL13	L	8h	8	C6	C6_8h	0		
UL13	L	1h	1	NRK	NRK_1h	0		
UL13	L	2h	2	NRK	NRK_2h	0		
UL13	L	0.5h	0.5	PC_12	PC_12_0.5h	0		
UL13	L	1.5h	1.5	PC_12	PC_12_1.5h	0		
UL13	L	12h	12	PC_12	PC_12_12h	0		
UL13	L	1h	1	PC_12	PC_12_1h	0		
UL13	L	2.5h	2.5	PC_12	PC_12_2.5h	0		
UL13	L	2h	2	PC_12	PC_12_2h	0		
UL13	L	4h	4	PC_12	PC_12_4h	0		
UL13	L	6h	6	PC_12	PC_12_6h	0		
UL13	L	8h	8	PC_12	PC_12_8h	31.95705		
UL13	L	12h	12	PK_15	PK_15_12h	0		
UL13	L	1h	1	PK_15	PK_15_1h	0		
UL13	L	2h	2	PK_15	PK_15_2h	0		
UL13	L	4h	4	PK_15	PK_15_4h	0		
UL13	L	6h	6	PK_15	PK_15_6h	0		
UL13	L	8h	8	PK_15	PK_15_8h	0		
UL12	L	12h	12	C6	C6_12h	0		
UL12	L	1h	1	C6	C6_1h	0		
UL12	L	2h	2	C6	C6_2h	0		
UL12	L	4h	4	C6	C6_4h	0		
UL12	L	6h	6	C6	C6_6h	0		
UL12	L	8h	8	C6	C6_8h	64.5682		
UL12	L	1h	1	NRK	NRK_1h	0		
UL12	L	2h	2	NRK	NRK_2h	0		
UL12	L	0.5h	0.5	PC_12	PC_12_0.5h	0		
UL12	L	1.5h	1.5	PC_12	PC_12_1.5h	0		
UL12	L	12h	12	PC_12	PC_12_12h	0		
UL12	L	1h	1	PC_12	PC_12_1h	0		
UL12	L	2.5h	2.5	PC_12	PC_12_2.5h	0		
UL12	L	2h	2	PC_12	PC_12_2h	0		
UL12	L	4h	4	PC_12	PC_12_4h	0		
UL12	L	6h	6	PC_12	PC_12_6h	0		
UL12	L	8h	8	PC_12	PC_12_8h	63.9141		
UL12	L	12h	12	PK_15	PK_15_12h	0		
UL12	L	1h	1	PK_15	PK_15_1h	0		
UL12	L	2h	2	PK_15	PK_15_2h	0		
UL12	L	4h	4	PK_15	PK_15_4h	40.594301		
UL12	L	6h	6	PK_15	PK_15_6h	0		
UL12	L	8h	8	PK_15	PK_15_8h	13.157952		
UL11	L	12h	12	C6	C6_12h	0		
UL11	L	1h	1	C6	C6_1h	1540.832049		
UL11	L	2h	2	C6	C6_2h	0		
UL11	L	4h	4	C6	C6_4h	0		
UL11	L	6h	6	C6	C6_6h	0		
UL11	L	8h	8	C6	C6_8h	0		
UL11	L	1h	1	NRK	NRK_1h	0		
UL11	L	2h	2	NRK	NRK_2h	0		
UL11	L	0.5h	0.5	PC_12	PC_12_0.5h	0		
UL11	L	1.5h	1.5	PC_12	PC_12_1.5h	2212.389381		
UL11	L	12h	12	PC_12	PC_12_12h	0		
UL11	L	1h	1	PC_12	PC_12_1h	2227.171492		
UL11	L	2.5h	2.5	PC_12	PC_12_2.5h	0		
UL11	L	2h	2	PC_12	PC_12_2h	667.111408		
UL11	L	4h	4	PC_12	PC_12_4h	0		
UL11	L	6h	6	PC_12	PC_12_6h	0		
UL11	L	8h	8	PC_12	PC_12_8h	0		
UL11	L	12h	12	PK_15	PK_15_12h	0		
UL11	L	1h	1	PK_15	PK_15_1h	0		
UL11	L	2h	2	PK_15	PK_15_2h	0		
UL11	L	4h	4	PK_15	PK_15_4h	0		
UL11	L	6h	6	PK_15	PK_15_6h	0		
UL11	L	8h	8	PK_15	PK_15_8h	0		
UL10	L	12h	12	C6	C6_12h	0		
UL10	L	1h	1	C6	C6_1h	1540.832049		
UL10	L	2h	2	C6	C6_2h	0		
UL10	L	4h	4	C6	C6_4h	0		
UL10	L	6h	6	C6	C6_6h	172.488142		
UL10	L	8h	8	C6	C6_8h	32.2841		
UL10	L	1h	1	NRK	NRK_1h	0		
UL10	L	2h	2	NRK	NRK_2h	0		
UL10	L	0.5h	0.5	PC_12	PC_12_0.5h	0		
UL10	L	1.5h	1.5	PC_12	PC_12_1.5h	0		
UL10	L	12h	12	PC_12	PC_12_12h	0		
UL10	L	1h	1	PC_12	PC_12_1h	0		
UL10	L	2.5h	2.5	PC_12	PC_12_2.5h	0		
UL10	L	2h	2	PC_12	PC_12_2h	667.111408		
UL10	L	4h	4	PC_12	PC_12_4h	100.38145		
UL10	L	6h	6	PC_12	PC_12_6h	26.651031		
UL10	L	8h	8	PC_12	PC_12_8h	63.914099		
UL10	L	12h	12	PK_15	PK_15_12h	0		
UL10	L	1h	1	PK_15	PK_15_1h	0		
UL10	L	2h	2	PK_15	PK_15_2h	0		
UL10	L	4h	4	PK_15	PK_15_4h	40.594301		
UL10	L	6h	6	PK_15	PK_15_6h	0		
UL10	L	8h	8	PK_15	PK_15_8h	0		
UL9	L	12h	12	C6	C6_12h	90.916084		
UL9	L	1h	1	C6	C6_1h	0		
UL9	L	2h	2	C6	C6_2h	0		
UL9	L	4h	4	C6	C6_4h	0		
UL9	L	6h	6	C6	C6_6h	172.488142		
UL9	L	8h	8	C6	C6_8h	96.8523		
UL9	L	1h	1	NRK	NRK_1h	0		
UL9	L	2h	2	NRK	NRK_2h	0		
UL9	L	0.5h	0.5	PC_12	PC_12_0.5h	0		
UL9	L	1.5h	1.5	PC_12	PC_12_1.5h	0		
UL9	L	12h	12	PC_12	PC_12_12h	0		
UL9	L	1h	1	PC_12	PC_12_1h	0		
UL9	L	2.5h	2.5	PC_12	PC_12_2.5h	0		
UL9	L	2h	2	PC_12	PC_12_2h	0		
UL9	L	4h	4	PC_12	PC_12_4h	0		
UL9	L	6h	6	PC_12	PC_12_6h	26.651031		
UL9	L	8h	8	PC_12	PC_12_8h	63.9141		
UL9	L	12h	12	PK_15	PK_15_12h	11.441648		
UL9	L	1h	1	PK_15	PK_15_1h	0		
UL9	L	2h	2	PK_15	PK_15_2h	0		
UL9	L	4h	4	PK_15	PK_15_4h	0		
UL9	L	6h	6	PK_15	PK_15_6h	16.129162		
UL9	L	8h	8	PK_15	PK_15_8h	17.543937		
UL8	E	12h	12	C6	C6_12h	0		
UL8	E	1h	1	C6	C6_1h	0		
UL8	E	2h	2	C6	C6_2h	0		
UL8	E	4h	4	C6	C6_4h	0		
UL8	E	6h	6	C6	C6_6h	0		
UL8	E	8h	8	C6	C6_8h	0		
UL8	E	1h	1	NRK	NRK_1h	0		
UL8	E	2h	2	NRK	NRK_2h	0		
UL8	E	0.5h	0.5	PC_12	PC_12_0.5h	0		
UL8	E	1.5h	1.5	PC_12	PC_12_1.5h	0		
UL8	E	12h	12	PC_12	PC_12_12h	0		
UL8	E	1h	1	PC_12	PC_12_1h	0		
UL8	E	2.5h	2.5	PC_12	PC_12_2.5h	0		
UL8	E	2h	2	PC_12	PC_12_2h	0		
UL8	E	4h	4	PC_12	PC_12_4h	0		
UL8	E	6h	6	PC_12	PC_12_6h	0		
UL8	E	8h	8	PC_12	PC_12_8h	31.95705		
UL8	E	12h	12	PK_15	PK_15_12h	0		
UL8	E	1h	1	PK_15	PK_15_1h	0		
UL8	E	2h	2	PK_15	PK_15_2h	0		
UL8	E	4h	4	PK_15	PK_15_4h	0		
UL8	E	6h	6	PK_15	PK_15_6h	0		
UL8	E	8h	8	PK_15	PK_15_8h	0		
UL7	E	12h	12	C6	C6_12h	2335.844016		
UL7	E	1h	1	C6	C6_1h	4622.496148		
UL7	E	2h	2	C6	C6_2h	2478.314746		
UL7	E	4h	4	C6	C6_4h	4203.888597		
UL7	E	6h	6	C6	C6_6h	2501.078051		
UL7	E	8h	8	C6	C6_8h	2195.318805		
UL7	E	1h	1	NRK	NRK_1h	0		
UL7	E	2h	2	NRK	NRK_2h	3236.245955		
UL7	E	0.5h	0.5	PC_12	PC_12_0.5h	0		
UL7	E	1.5h	1.5	PC_12	PC_12_1.5h	0		
UL7	E	12h	12	PC_12	PC_12_12h	1726.879944		
UL7	E	1h	1	PC_12	PC_12_1h	0		
UL7	E	2.5h	2.5	PC_12	PC_12_2.5h	2220.57735		
UL7	E	2h	2	PC_12	PC_12_2h	2668.445631		
UL7	E	4h	4	PC_12	PC_12_4h	3312.587834		
UL7	E	6h	6	PC_12	PC_12_6h	2345.290763		
UL7	E	8h	8	PC_12	PC_12_8h	1981.337084		
UL7	E	12h	12	PK_15	PK_15_12h	958.810068		
UL7	E	1h	1	PK_15	PK_15_1h	0		
UL7	E	2h	2	PK_15	PK_15_2h	724.112962		
UL7	E	4h	4	PK_15	PK_15_4h	2476.252335		
UL7	E	6h	6	PK_15	PK_15_6h	991.943483		
UL7	E	8h	8	PK_15	PK_15_8h	1504.392561		
UL6	L	12h	12	C6	C6_12h	867.199574		
UL6	L	1h	1	C6	C6_1h	0		
UL6	L	2h	2	C6	C6_2h	0		
UL6	L	4h	4	C6	C6_4h	525.486075		
UL6	L	6h	6	C6	C6_6h	344.976283		
UL6	L	8h	8	C6	C6_8h	677.966102		
UL6	L	1h	1	NRK	NRK_1h	0		
UL6	L	2h	2	NRK	NRK_2h	0		
UL6	L	0.5h	0.5	PC_12	PC_12_0.5h	0		
UL6	L	1.5h	1.5	PC_12	PC_12_1.5h	0		
UL6	L	12h	12	PC_12	PC_12_12h	177.465923		
UL6	L	1h	1	PC_12	PC_12_1h	2227.171492		
UL6	L	2.5h	2.5	PC_12	PC_12_2.5h	0		
UL6	L	2h	2	PC_12	PC_12_2h	667.111408		
UL6	L	4h	4	PC_12	PC_12_4h	0		
UL6	L	6h	6	PC_12	PC_12_6h	293.161345		
UL6	L	8h	8	PC_12	PC_12_8h	287.613447		
UL6	L	12h	12	PK_15	PK_15_12h	189.93135		
UL6	L	1h	1	PK_15	PK_15_1h	0		
UL6	L	2h	2	PK_15	PK_15_2h	0		
UL6	L	4h	4	PK_15	PK_15_4h	243.565804		
UL6	L	6h	6	PK_15	PK_15_6h	209.67911		
UL6	L	8h	8	PK_15	PK_15_8h	377.194637		
UL5	E	12h	12	C6	C6_12h	48.954815		
UL5	E	1h	1	C6	C6_1h	3081.664099		
UL5	E	2h	2	C6	C6_2h	0		
UL5	E	4h	4	C6	C6_4h	525.486075		
UL5	E	6h	6	C6	C6_6h	431.220353		
UL5	E	8h	8	C6	C6_8h	0		
UL5	E	1h	1	NRK	NRK_1h	0		
UL5	E	2h	2	NRK	NRK_2h	0		
UL5	E	0.5h	0.5	PC_12	PC_12_0.5h	0		
UL5	E	1.5h	1.5	PC_12	PC_12_1.5h	0		
UL5	E	12h	12	PC_12	PC_12_12h	34.128062		
UL5	E	1h	1	PC_12	PC_12_1h	0		
UL5	E	2.5h	2.5	PC_12	PC_12_2.5h	740.19245		
UL5	E	2h	2	PC_12	PC_12_2h	667.111408		
UL5	E	4h	4	PC_12	PC_12_4h	100.38145		
UL5	E	6h	6	PC_12	PC_12_6h	159.906188		
UL5	E	8h	8	PC_12	PC_12_8h	95.871149		
UL5	E	12h	12	PK_15	PK_15_12h	32.036614		
UL5	E	1h	1	PK_15	PK_15_1h	2923.976608		
UL5	E	2h	2	PK_15	PK_15_2h	0		
UL5	E	4h	4	PK_15	PK_15_4h	40.594301		
UL5	E	6h	6	PK_15	PK_15_6h	64.516649		
UL5	E	8h	8	PK_15	PK_15_8h	135.965508		
UL4	L	12h	12	C6	C6_12h	1888.257139		
UL4	L	1h	1	C6	C6_1h	0		
UL4	L	2h	2	C6	C6_2h	6195.786865		
UL4	L	4h	4	C6	C6_4h	0		
UL4	L	6h	6	C6	C6_6h	1811.125485		
UL4	L	8h	8	C6	C6_8h	2615.012106		
UL4	L	1h	1	NRK	NRK_1h	0		
UL4	L	2h	2	NRK	NRK_2h	3236.245955		
UL4	L	0.5h	0.5	PC_12	PC_12_0.5h	0		
UL4	L	1.5h	1.5	PC_12	PC_12_1.5h	0		
UL4	L	12h	12	PC_12	PC_12_12h	1303.691975		
UL4	L	1h	1	PC_12	PC_12_1h	0		
UL4	L	2.5h	2.5	PC_12	PC_12_2.5h	3700.96225		
UL4	L	2h	2	PC_12	PC_12_2h	667.111408		
UL4	L	4h	4	PC_12	PC_12_4h	0		
UL4	L	6h	6	PC_12	PC_12_6h	1545.759821		
UL4	L	8h	8	PC_12	PC_12_8h	1597.852486		
UL4	L	12h	12	PK_15	PK_15_12h	1045.76659		
UL4	L	1h	1	PK_15	PK_15_1h	0		
UL4	L	2h	2	PK_15	PK_15_2h	724.112962		
UL4	L	4h	4	PK_15	PK_15_4h	2070.309329		
UL4	L	6h	6	PK_15	PK_15_6h	1411.301704		
UL4	L	8h	8	PK_15	PK_15_8h	1144.741863		
UL3.5	L	12h	12	C6	C6_12h	111.896719		
UL3.5	L	1h	1	C6	C6_1h	0		
UL3.5	L	2h	2	C6	C6_2h	0		
UL3.5	L	4h	4	C6	C6_4h	0		
UL3.5	L	6h	6	C6	C6_6h	172.488141		
UL3.5	L	8h	8	C6	C6_8h	161.4205		
UL3.5	L	1h	1	NRK	NRK_1h	0		
UL3.5	L	2h	2	NRK	NRK_2h	0		
UL3.5	L	0.5h	0.5	PC_12	PC_12_0.5h	0		
UL3.5	L	1.5h	1.5	PC_12	PC_12_1.5h	0		
UL3.5	L	12h	12	PC_12	PC_12_12h	54.604899		
UL3.5	L	1h	1	PC_12	PC_12_1h	0		
UL3.5	L	2.5h	2.5	PC_12	PC_12_2.5h	740.19245		
UL3.5	L	2h	2	PC_12	PC_12_2h	0		
UL3.5	L	4h	4	PC_12	PC_12_4h	0		
UL3.5	L	6h	6	PC_12	PC_12_6h	0		
UL3.5	L	8h	8	PC_12	PC_12_8h	63.914099		
UL3.5	L	12h	12	PK_15	PK_15_12h	0		
UL3.5	L	1h	1	PK_15	PK_15_1h	0		
UL3.5	L	2h	2	PK_15	PK_15_2h	0		
UL3.5	L	4h	4	PK_15	PK_15_4h	243.565805		
UL3.5	L	6h	6	PK_15	PK_15_6h	72.58123		
UL3.5	L	8h	8	PK_15	PK_15_8h	52.63181		
UL3	L	12h	12	C6	C6_12h	0		
UL3	L	1h	1	C6	C6_1h	0		
UL3	L	2h	2	C6	C6_2h	0		
UL3	L	4h	4	C6	C6_4h	0		
UL3	L	6h	6	C6	C6_6h	0		
UL3	L	8h	8	C6	C6_8h	0		
UL3	L	1h	1	NRK	NRK_1h	0		
UL3	L	2h	2	NRK	NRK_2h	0		
UL3	L	0.5h	0.5	PC_12	PC_12_0.5h	0		
UL3	L	1.5h	1.5	PC_12	PC_12_1.5h	0		
UL3	L	12h	12	PC_12	PC_12_12h	27.30245		
UL3	L	1h	1	PC_12	PC_12_1h	0		
UL3	L	2.5h	2.5	PC_12	PC_12_2.5h	0		
UL3	L	2h	2	PC_12	PC_12_2h	0		
UL3	L	4h	4	PC_12	PC_12_4h	0		
UL3	L	6h	6	PC_12	PC_12_6h	26.651031		
UL3	L	8h	8	PC_12	PC_12_8h	0		
UL3	L	12h	12	PK_15	PK_15_12h	20.594966		
UL3	L	1h	1	PK_15	PK_15_1h	0		
UL3	L	2h	2	PK_15	PK_15_2h	0		
UL3	L	4h	4	PK_15	PK_15_4h	81.188602		
UL3	L	6h	6	PK_15	PK_15_6h	0		
UL3	L	8h	8	PK_15	PK_15_8h	0		
UL2	E	12h	12	C6	C6_12h	2181.986028		
UL2	E	1h	1	C6	C6_1h	4622.496148		
UL2	E	2h	2	C6	C6_2h	0		
UL2	E	4h	4	C6	C6_4h	2627.430373		
UL2	E	6h	6	C6	C6_6h	2069.857698		
UL2	E	8h	8	C6	C6_8h	2227.602905		
UL2	E	1h	1	NRK	NRK_1h	0		
UL2	E	2h	2	NRK	NRK_2h	0		
UL2	E	0.5h	0.5	PC_12	PC_12_0.5h	0		
UL2	E	1.5h	1.5	PC_12	PC_12_1.5h	0		
UL2	E	12h	12	PC_12	PC_12_12h	273.024497		
UL2	E	1h	1	PC_12	PC_12_1h	2227.171492		
UL2	E	2.5h	2.5	PC_12	PC_12_2.5h	1480.3849		
UL2	E	2h	2	PC_12	PC_12_2h	1334.222815		
UL2	E	4h	4	PC_12	PC_12_4h	602.288698		
UL2	E	6h	6	PC_12	PC_12_6h	772.879911		
UL2	E	8h	8	PC_12	PC_12_8h	575.226896		
UL2	E	12h	12	PK_15	PK_15_12h	77.803203		
UL2	E	1h	1	PK_15	PK_15_1h	0		
UL2	E	2h	2	PK_15	PK_15_2h	724.112962		
UL2	E	4h	4	PK_15	PK_15_4h	974.263214		
UL2	E	6h	6	PK_15	PK_15_6h	548.391519		
UL2	E	8h	8	PK_15	PK_15_8h	535.090066		
UL1	L	12h	12	C6	C6_12h	2727.482534		
UL1	L	1h	1	C6	C6_1h	0		
UL1	L	2h	2	C6	C6_2h	3717.472119		
UL1	L	4h	4	C6	C6_4h	2627.430374		
UL1	L	6h	6	C6	C6_6h	2759.810263		
UL1	L	8h	8	C6	C6_8h	2292.171105		
UL1	L	1h	1	NRK	NRK_1h	0		
UL1	L	2h	2	NRK	NRK_2h	3236.245955		
UL1	L	0.5h	0.5	PC_12	PC_12_0.5h	0		
UL1	L	1.5h	1.5	PC_12	PC_12_1.5h	0		
UL1	L	12h	12	PC_12	PC_12_12h	2962.315795		
UL1	L	1h	1	PC_12	PC_12_1h	2227.171492		
UL1	L	2.5h	2.5	PC_12	PC_12_2.5h	2960.7698		
UL1	L	2h	2	PC_12	PC_12_2h	3335.557038		
UL1	L	4h	4	PC_12	PC_12_4h	4015.25798		
UL1	L	6h	6	PC_12	PC_12_6h	4717.232556		
UL1	L	8h	8	PC_12	PC_12_8h	2812.220376		
UL1	L	12h	12	PK_15	PK_15_12h	1375.286042		
UL1	L	1h	1	PK_15	PK_15_1h	2923.976608		
UL1	L	2h	2	PK_15	PK_15_2h	1448.225923		
UL1	L	4h	4	PK_15	PK_15_4h	2313.875133		
UL1	L	6h	6	PK_15	PK_15_6h	2233.888982		
UL1	L	8h	8	PK_15	PK_15_8h	2991.24119		
EP0	E	12h	12	C6	C6_12h	2902.321159		
EP0	E	1h	1	C6	C6_1h	0		
EP0	E	2h	2	C6	C6_2h	16109.045849		
EP0	E	4h	4	C6	C6_4h	0		
EP0	E	6h	6	C6	C6_6h	86.244071		
EP0	E	8h	8	C6	C6_8h	96.8523		
EP0	E	1h	1	NRK	NRK_1h	0		
EP0	E	2h	2	NRK	NRK_2h	0		
EP0	E	0.5h	0.5	PC_12	PC_12_0.5h	0		
EP0	E	1.5h	1.5	PC_12	PC_12_1.5h	0		
EP0	E	12h	12	PC_12	PC_12_12h	996.539416		
EP0	E	1h	1	PC_12	PC_12_1h	0		
EP0	E	2.5h	2.5	PC_12	PC_12_2.5h	0		
EP0	E	2h	2	PC_12	PC_12_2h	17344.896599		
EP0	E	4h	4	PC_12	PC_12_4h	3212.206384		
EP0	E	6h	6	PC_12	PC_12_6h	3171.472736		
EP0	E	8h	8	PC_12	PC_12_8h	2652.435126		
EP0	E	12h	12	PK_15	PK_15_12h	574.37071		
EP0	E	1h	1	PK_15	PK_15_1h	17543.859649		
EP0	E	2h	2	PK_15	PK_15_2h	0		
EP0	E	4h	4	PK_15	PK_15_4h	12300.07307		
EP0	E	6h	6	PK_15	PK_15_6h	4298.421759		
EP0	E	8h	8	PK_15	PK_15_8h	3298.260079		
ELIE	E	12h	12	C6	C6_12h	0		
ELIE	E	1h	1	C6	C6_1h	0		
ELIE	E	2h	2	C6	C6_2h	0		
ELIE	E	4h	4	C6	C6_4h	0		
ELIE	E	6h	6	C6	C6_6h	0		
ELIE	E	8h	8	C6	C6_8h	0		
ELIE	E	1h	1	NRK	NRK_1h	0		
ELIE	E	2h	2	NRK	NRK_2h	0		
ELIE	E	0.5h	0.5	PC_12	PC_12_0.5h	0		
ELIE	E	1.5h	1.5	PC_12	PC_12_1.5h	0		
ELIE	E	12h	12	PC_12	PC_12_12h	0		
ELIE	E	1h	1	PC_12	PC_12_1h	0		
ELIE	E	2.5h	2.5	PC_12	PC_12_2.5h	0		
ELIE	E	2h	2	PC_12	PC_12_2h	0		
ELIE	E	4h	4	PC_12	PC_12_4h	0		
ELIE	E	6h	6	PC_12	PC_12_6h	26.651031		
ELIE	E	8h	8	PC_12	PC_12_8h	0		
ELIE	E	12h	12	PK_15	PK_15_12h	0		
ELIE	E	1h	1	PK_15	PK_15_1h	0		
ELIE	E	2h	2	PK_15	PK_15_2h	0		
ELIE	E	4h	4	PK_15	PK_15_4h	0		
ELIE	E	6h	6	PK_15	PK_15_6h	0		
ELIE	E	8h	8	PK_15	PK_15_8h	0		
IE180	IE	12h	12	C6	C6_12h	1391.715448		
IE180	IE	1h	1	C6	C6_1h	0		
IE180	IE	2h	2	C6	C6_2h	1239.157373		
IE180	IE	4h	4	C6	C6_4h	0		
IE180	IE	6h	6	C6	C6_6h	689.952566		
IE180	IE	8h	8	C6	C6_8h	419.693301		
IE180	IE	1h	1	NRK	NRK_1h	0		
IE180	IE	2h	2	NRK	NRK_2h	3236.245955		
IE180	IE	0.5h	0.5	PC_12	PC_12_0.5h	0		
IE180	IE	1.5h	1.5	PC_12	PC_12_1.5h	0		
IE180	IE	12h	12	PC_12	PC_12_12h	518.746544		
IE180	IE	1h	1	PC_12	PC_12_1h	2227.171492		
IE180	IE	2.5h	2.5	PC_12	PC_12_2.5h	740.19245		
IE180	IE	2h	2	PC_12	PC_12_2h	2001.334224		
IE180	IE	4h	4	PC_12	PC_12_4h	702.670147		
